frequencia_hz,amplitude_dbm
0,8.312500000
779510,-27.375000000
1559020,-85.531249984
2338530,-87.031250000
3118040,-85.062500000
3897550,-87.093750000
4677060,-89.125000000
5456570,-85.656249984
6236080,-81.687500032
7015590,-86.187500000
7795100,-89.218750000
8574610,-85.281249984
9354120,-90.781249984
10133630,-88.812499968
10913140,-90.843750016
11692650,-91.375000000
12472160,-87.906249984
13251670,-92.937500032
14031180,-92.437500000
14810690,-87.000000000
15590200,-89.031250000
16369710,-90.531249984
17149220,-87.062500000
17928731,-91.593750016
18708241,-86.625000000
19487751,-89.656249984
20267261,-86.687500032
21046771,-90.656249984
21826281,-88.656249984
22605791,-90.125000000
23385301,-92.093750000
24164811,-90.062500000
24944321,-91.031250000
25723831,-91.000000000
26503341,-91.468750016
27282851,-90.468750016
28062361,-89.906249984
28841871,-90.406249984
29621381,-87.375000000
30400891,-88.843750016
31180401,-89.343750016
31959911,-86.843750016
32739421,-86.843750016
33518931,-91.875000000
34298441,-87.875000000
35077951,-88.375000000
35857461,-91.906249984
36636971,-91.906249984
37416481,-91.406249984
38195991,-93.406249984
38975501,-89.937500032
39755011,-88.437500000
40534521,-89.437500000
41314031,-89.968750016
42093541,-91.968750016
42873051,-88.468750016
43652561,-89.968750016
44432071,-89.500000000
45211581,-89.000000000
45991091,-89.031250000
46770601,-90.531249984
47550111,-92.031250000
48329621,-91.531249984
49109131,-91.062500000
49888641,-90.562499968
50668151,-91.062500000
51447661,-91.562499968
52227171,-90.593750016
53006682,-92.593750016
53786192,-90.593750016
54565702,-89.625000000
55345212,-91.125000000
56124722,-90.125000000
56904232,-89.625000000
57683742,-92.656249984
58463252,-89.656249984
59242762,-87.656249984
60022272,-88.687500032
60801782,-91.687500032
61581292,-90.687500032
62360802,-90.187500000
63140312,-91.718750016
63919822,-90.718750016
64699332,-93.218750000
65478842,-90.250000000
66258352,-90.750000000
67037862,-88.250000000
67817372,-88.250000000
68596882,-88.781249984
69376392,-87.781249984
70155902,-85.781249984
70935412,-85.812499968
71714922,-87.812499968
72494432,-89.312500000
73273942,-89.343750016
74053452,-88.843750016
74832962,-87.343750016
75612472,-90.843750016
76391982,-92.375000000
77171492,-90.375000000
77951002,-88.375000000
78730512,-90.406249984
79510022,-88.406249984
80289532,-84.906249984
81069042,-84.437500000
81848552,-83.937500032
82628062,-85.437500000
83407572,-85.937500032
84187082,-89.468750016
84966592,-87.468750016
85746102,-91.468750016
86525612,-89.468750016
87305122,-92.000000000
88084633,-90.000000000
88864143,-90.000000000
89643653,-91.031250000
90423163,-90.531249984
91202673,-89.531249984
91982183,-87.062500000
92761693,-85.062500000
93541203,-84.562499968
94320713,-86.062500000
95100223,-86.593750016
95879733,-87.593750016
96659243,-84.593750016
97438753,-88.093750000
98218263,-86.125000000
98997773,-90.125000000
99777283,-89.125000000
100556793,-91.156250000
101336303,-91.656249984
102115813,-91.156250000
102895323,-89.156250000
103674833,-91.656249984
104454343,-90.625000000
105233853,-88.125000000
106013363,-88.625000000
106792873,-89.625000000
107572383,-92.125000000
108351893,-90.625000000
109131403,-92.593750016
109910913,-89.593750016
110690423,-90.593750016
111469933,-88.593750016
112249443,-90.593750016
113028953,-88.562499968
113808463,-90.562499968
114587973,-90.562499968
115367483,-91.062500000
116146993,-91.062500000
116926503,-90.562499968
117706013,-92.531249984
118485523,-90.031250000
119265033,-91.531249984
120044543,-92.531249984
120824053,-91.031250000
121603563,-90.531249984
122383073,-92.000000000
123162584,-90.000000000
123942094,-90.500000000
124721604,-92.500000000
125501114,-92.500000000
126280624,-89.968750016
127060134,-89.468750016
127839644,-87.468750016
128619154,-90.468750016
129398664,-91.968750016
130178174,-89.468750016
130957684,-88.437500000
131737194,-91.437500000
132516704,-89.937500032
133296214,-91.437500000
134075724,-89.937500032
134855234,-88.406249984
135634744,-89.906249984
136414254,-90.406249984
137193764,-90.906249984
137973274,-89.906249984
138752784,-92.906249984
139532294,-91.875000000
140311804,-89.875000000
141091314,-90.875000000
141870824,-89.875000000
142650334,-90.875000000
143429844,-88.843750016
144209354,-90.343750016
144988864,-89.343750016
145768374,-91.843750016
146547884,-93.843750016
147327394,-93.343750016
148106904,-93.812499968
148886414,-90.312500000
149665924,-89.312500000
150445434,-91.812499968
151224944,-88.812499968
152004454,-91.781249984
152783964,-90.281249984
153563474,-88.781249984
154342984,-89.781249984
155122494,-90.281249984
155902004,-89.250000000
156681514,-90.750000000
157461024,-91.250000000
158240535,-92.250000000
159020045,-89.250000000
159799555,-92.750000000
160579065,-90.718750016
161358575,-91.718750016
162138085,-90.718750016
162917595,-89.187500000
163697105,-90.187500000
164476615,-88.687500032
165256125,-89.656249984
166035635,-92.656249984
166815145,-91.656249984
167594655,-91.156250000
168374165,-93.125000000
169153675,-90.625000000
169933185,-90.625000000
170712695,-91.093750000
171492205,-89.593750016
172271715,-90.093750000
173051225,-90.062500000
173830735,-88.562499968
174610245,-87.562499968
175389755,-86.531249984
176169265,-87.531249984
176948775,-86.031250000
177728285,-92.000000000
178507795,-91.000000000
179287305,-91.500000000
180066815,-87.500000000
180846325,-88.468750016
181625835,-83.968750016
182405345,-86.468750016
183184855,-89.437500000
183964365,-89.937500032
184743875,-88.937500032
185523385,-88.906249984
186302895,-89.406249984
187082405,-90.406249984
187861915,-90.375000000
188641425,-90.375000000
189420935,-88.875000000
190200445,-89.343750016
190979955,-90.843750016
191759465,-90.343750016
192538976,-92.312500000
193318486,-92.812499968
194097996,-89.812499968
194877506,-90.812499968
195657016,-92.781249984
196436526,-89.781249984
197216036,-89.781249984
197995546,-89.750000000
198775056,-91.750000000
199554566,-89.750000000
200334076,-91.218750000
201113586,-92.718750016
201893096,-88.218750000
202672606,-90.218750000
203452116,-88.687500032
204231626,-89.187500000
205011136,-88.656249984
205790646,-85.656249984
206570156,-87.156250000
207349666,-87.625000000
208129176,-86.125000000
208908686,-85.625000000
209688196,-89.125000000
210467706,-87.093750000
211247216,-88.093750000
212026726,-90.093750000
212806236,-87.562499968
213585746,-89.562499968
214365256,-87.062500000
215144766,-91.531249984
215924276,-90.531249984
216703786,-90.531249984
217483296,-90.000000000
218262806,-90.500000000
219042316,-88.000000000
219821826,-88.468750016
220601336,-89.468750016
221380846,-87.468750016
222160356,-88.468750016
222939866,-92.437500000
223719376,-93.437500000
224498886,-83.937500032
225278396,-89.406249984
226057906,-89.906249984
226837416,-90.906249984
227616927,-88.406249984
228396437,-91.875000000
229175947,-90.875000000
229955457,-89.843750016
230734967,-88.343750016
231514477,-92.343750016
232293987,-88.843750016
233073497,-89.843750016
233853007,-91.843750016
234632517,-89.343750016
235412027,-88.843750016
236191537,-89.843750016
236971047,-89.343750016
237750557,-89.875000000
238530067,-87.875000000
239309577,-89.875000000
240089087,-89.375000000
240868597,-91.875000000
241648107,-90.875000000
242427617,-88.875000000
243207127,-91.375000000
243986637,-89.875000000
244766147,-88.875000000
245545657,-88.406249984
246325167,-90.906249984
247104677,-88.406249984
247884187,-88.406249984
248663697,-86.906249984
249443207,-88.906249984
250222717,-89.406249984
251002227,-89.906249984
251781737,-87.406249984
252561247,-88.906249984
253340757,-88.437500000
254120267,-87.937500032
254899777,-86.437500000
255679287,-86.937500032
256458797,-86.937500032
257238307,-87.437500000
258017817,-85.437500000
258797327,-87.937500032
259576837,-88.937500032
260356347,-91.968750016
261135857,-89.468750016
261915367,-89.468750016
262694878,-90.468750016
263474388,-88.468750016
264253898,-88.968750016
265033408,-89.468750016
265812918,-87.968750016
266592428,-88.468750016
267371938,-87.968750016
268151448,-88.000000000
268930958,-86.500000000
269710468,-87.500000000
270489978,-89.000000000
271269488,-86.500000000
272048998,-90.500000000
272828508,-86.500000000
273608018,-88.500000000
274387528,-85.500000000
275167038,-88.500000000
275946548,-90.531249984
276726058,-87.031250000
277505568,-88.531249984
278285078,-87.531249984
279064588,-86.031250000
279844098,-89.031250000
280623608,-87.531249984
281403118,-89.531249984
282182628,-88.031250000
282962138,-89.562499968
283741648,-90.562499968
284521158,-82.062500000
285300668,-88.062500000
286080178,-86.062500000
286859688,-87.062500000
287639198,-87.562499968
288418708,-88.562499968
289198218,-89.562499968
289977728,-89.062500000
290757238,-89.093750000
291536748,-87.593750016
292316258,-89.593750016
293095768,-86.093750000
293875278,-89.093750000
294654788,-90.062500000
295434298,-90.062500000
296213808,-88.562499968
296993318,-88.562499968
297772829,-89.062500000
298552339,-90.062500000
299331849,-88.562499968
300111359,-93.031250000
300890869,-89.031250000
301670379,-89.031250000
302449889,-92.531249984
303229399,-91.531249984
304008909,-87.000000000
304788419,-90.000000000
305567929,-88.000000000
306347439,-87.500000000
307126949,-90.000000000
307906459,-91.000000000
308685969,-89.468750016
309465479,-88.968750016
310244989,-87.968750016
311024499,-88.968750016
311804009,-85.468750016
