frequencia_hz,amplitude_dbm
0,8.312500000
779510,-27.375000000
1559020,-85.531249984
2338530,-86.031250000
3118040,-85.062500000
3897550,-87.593750016
4677060,-85.625000000
5456570,-86.156250000
6236080,-83.187500000
7015590,-87.187500000
7795100,-86.250000000
8574610,-81.250000000
9354120,-87.281249984
10133630,-85.812499968
10913140,-86.343750016
11692650,-86.375000000
12472160,-86.406249984
13251670,-88.437500000
14031180,-88.937500032
14810690,-87.500000000
15590200,-87.500000000
16369710,-88.531249984
17149220,-85.062500000
17928731,-89.593750016
18708241,-88.125000000
19487751,-88.156250000
20267261,-85.687500032
21046771,-87.656249984
21826281,-85.125000000
22605791,-83.593750016
23385301,-83.593750016
24164811,-84.562499968
24944321,-83.531249984
25723831,-85.000000000
26503341,-85.500000000
27282851,-88.937500032
28062361,-91.906249984
28841871,-89.906249984
29621381,-86.375000000
30400891,-88.343750016
31180401,-85.843750016
31959911,-85.843750016
32739421,-82.843750016
33518931,-84.875000000
34298441,-86.375000000
35077951,-84.875000000
35857461,-83.906249984
36636971,-83.406249984
37416481,-85.906249984
38195991,-84.406249984
38975501,-84.937500032
39755011,-88.437500000
40534521,-89.437500000
41314031,-89.968750016
42093541,-90.468750016
42873051,-84.968750016
43652561,-84.500000000
44432071,-80.000000000
45211581,-78.500000000
45991091,-73.500000000
46770601,-73.031250000
47550111,-77.531249984
48329621,-74.531249984
49109131,-73.562499968
49888641,-75.562499968
50668151,-73.562499968
51447661,-78.062500000
52227171,-80.593750016
53006682,-88.593750016
53786192,-90.093750000
54565702,-88.625000000
55345212,-84.625000000
56124722,-84.125000000
56904232,-81.125000000
57683742,-78.656249984
58463252,-80.656249984
59242762,-78.656249984
60022272,-78.687500032
60801782,-81.187500000
61581292,-81.187500000
62360802,-90.218750000
63140312,-88.718750016
63919822,-87.218750000
64699332,-78.718750016
65478842,-75.250000000
66258352,-73.250000000
67037862,-71.250000000
67817372,-69.781249984
68596882,-68.781249984
69376392,-64.281249984
70155902,-64.781249984
70935412,-66.312500000
71714922,-64.812499968
72494432,-64.812499968
73273942,-62.843750016
74053452,-64.343750016
74832962,-78.343750016
75612472,-87.843750016
76391982,-78.375000000
77171492,-65.875000000
77951002,-64.375000000
78730512,-63.406249984
79510022,-62.406249984
80289532,-62.406249984
81069042,-60.906249984
81848552,-60.437500000
82628062,-63.437500000
83407572,-65.437500000
84187082,-68.468750016
84966592,-68.968750016
85746102,-72.468750016
86525612,-72.968750016
87305122,-79.000000000
88084633,-85.000000000
88864143,-80.000000000
89643653,-71.031250000
90423163,-71.531249984
91202673,-64.531249984
91982183,-61.031250000
92761693,-64.062500000
93541203,-61.562499968
94320713,-62.562499968
95100223,-63.593750016
95879733,-60.593750016
96659243,-63.593750016
97438753,-65.093750000
98218263,-67.125000000
98997773,-73.125000000
99777283,-83.125000000
100556793,-81.656249984
101336303,-74.156250000
102115813,-69.156250000
102895323,-67.656249984
103674833,-65.656249984
104454343,-66.156250000
105233853,-67.625000000
106013363,-69.625000000
106792873,-72.625000000
107572383,-85.125000000
108351893,-84.625000000
109131403,-75.593750016
109910913,-73.093750000
110690423,-69.593750016
111469933,-69.093750000
112249443,-69.093750000
113028953,-70.093750000
113808463,-73.062500000
114587973,-78.562499968
115367483,-83.062500000
116146993,-85.562499968
116926503,-79.562499968
117706013,-75.531249984
118485523,-68.531249984
119265033,-68.531249984
120044543,-68.031250000
120824053,-69.031250000
121603563,-74.531249984
122383073,-86.500000000
123162584,-86.000000000
123942094,-73.000000000
124721604,-68.000000000
125501114,-66.500000000
126280624,-63.968750016
127060134,-64.468750016
127839644,-66.468750016
128619154,-69.468750016
129398664,-73.468750016
130178174,-85.437500000
130957684,-80.937500032
131737194,-71.437500000
132516704,-70.437500000
133296214,-64.937500032
134075724,-66.937500032
134855234,-64.406249984
135634744,-65.406249984
136414254,-69.406249984
137193764,-70.906249984
137973274,-82.406249984
138752784,-86.406249984
139532294,-76.375000000
140311804,-71.875000000
141091314,-69.375000000
141870824,-66.375000000
142650334,-64.375000000
143429844,-67.843750016
144209354,-72.843750016
144988864,-75.343750016
145768374,-85.343750016
146547884,-88.843750016
147327394,-81.812499968
148106904,-76.812499968
148886414,-74.812499968
149665924,-73.312500000
150445434,-72.812499968
151224944,-73.812499968
152004454,-76.281249984
152783964,-80.281249984
153563474,-84.281249984
154342984,-88.781249984
155122494,-82.781249984
155902004,-76.750000000
156681514,-74.750000000
157461024,-72.250000000
158240535,-66.750000000
159020045,-70.250000000
159799555,-75.750000000
160579065,-77.218750000
161358575,-78.218750000
162138085,-86.718750016
162917595,-80.187500000
163697105,-73.187500000
164476615,-73.187500000
165256125,-69.156250000
166035635,-67.156250000
166815145,-68.656249984
167594655,-73.156250000
168374165,-74.125000000
169153675,-77.625000000
169933185,-86.625000000
170712695,-83.093750000
171492205,-78.093750000
172271715,-70.093750000
173051225,-67.062500000
173830735,-66.562499968
174610245,-71.562499968
175389755,-70.531249984
176169265,-75.031250000
176948775,-77.031250000
177728285,-85.000000000
178507795,-85.500000000
179287305,-79.500000000
180066815,-72.968750016
180846325,-70.968750016
181625835,-75.968750016
182405345,-78.968750016
183184855,-79.937500032
183964365,-83.437500000
184743875,-86.437500000
185523385,-85.906249984
186302895,-82.906249984
187082405,-76.906249984
187861915,-77.375000000
188641425,-76.875000000
189420935,-78.375000000
190200445,-81.843750016
190979955,-85.843750016
191759465,-86.843750016
192538976,-90.843750016
193318486,-91.312500000
194097996,-89.312500000
194877506,-83.781249984
195657016,-78.781249984
196436526,-75.281249984
197216036,-77.281249984
197995546,-83.750000000
198775056,-85.250000000
199554566,-87.750000000
200334076,-88.218750000
201113586,-87.218750000
201893096,-87.218750000
202672606,-81.687500032
203452116,-80.687500032
204231626,-76.687500032
205011136,-77.687500032
205790646,-83.656249984
206570156,-88.656249984
207349666,-88.125000000
208129176,-88.625000000
208908686,-92.625000000
209688196,-86.625000000
210467706,-85.093750000
211247216,-84.093750000
212026726,-92.593750016
212806236,-92.062500000
213585746,-91.062500000
214365256,-88.062500000
215144766,-89.031250000
215924276,-85.531249984
216703786,-84.031250000
217483296,-83.500000000
218262806,-87.500000000
219042316,-89.000000000
219821826,-87.500000000
220601336,-89.468750016
221380846,-89.468750016
222160356,-90.468750016
222939866,-89.437500000
223719376,-87.437500000
224498886,-88.437500000
225278396,-84.406249984
226057906,-83.906249984
226837416,-86.906249984
227616927,-88.875000000
228396437,-88.875000000
229175947,-89.375000000
229955457,-87.843750016
230734967,-84.843750016
231514477,-84.343750016
232293987,-86.343750016
233073497,-84.343750016
233853007,-81.843750016
234632517,-84.343750016
235412027,-87.843750016
236191537,-87.843750016
236971047,-88.843750016
237750557,-88.375000000
238530067,-85.375000000
239309577,-83.375000000
240089087,-82.375000000
240868597,-85.875000000
241648107,-83.875000000
242427617,-87.375000000
243207127,-87.875000000
243986637,-91.375000000
244766147,-85.375000000
245545657,-85.406249984
246325167,-81.906249984
247104677,-84.406249984
247884187,-80.906249984
248663697,-83.406249984
249443207,-80.906249984
250222717,-80.406249984
251002227,-89.406249984
251781737,-89.406249984
252561247,-89.937500032
253340757,-87.937500032
254120267,-88.437500000
254899777,-83.937500032
255679287,-83.437500000
256458797,-81.437500000
257238307,-80.437500000
258017817,-83.437500000
258797327,-82.937500032
259576837,-82.437500000
260356347,-83.468750016
261135857,-82.468750016
261915367,-83.968750016
262694878,-88.468750016
263474388,-87.968750016
264253898,-88.968750016
265033408,-87.968750016
265812918,-88.968750016
266592428,-83.468750016
267371938,-83.000000000
268151448,-84.500000000
268930958,-82.000000000
269710468,-81.000000000
270489978,-79.500000000
271269488,-80.500000000
272048998,-82.500000000
272828508,-81.500000000
273608018,-83.000000000
274387528,-87.000000000
275167038,-88.531249984
275946548,-86.531249984
276726058,-89.031250000
277505568,-86.531249984
278285078,-87.031250000
279064588,-80.031250000
279844098,-80.531249984
280623608,-79.031250000
281403118,-78.031250000
282182628,-80.031250000
282962138,-77.562499968
283741648,-77.062500000
284521158,-80.062500000
285300668,-79.062500000
286080178,-82.062500000
286859688,-85.062500000
287639198,-84.562499968
288418708,-91.062500000
289198218,-90.062500000
289977728,-90.062500000
290757238,-88.593750016
291536748,-84.593750016
292316258,-81.593750016
293095768,-81.093750000
293875278,-80.093750000
294654788,-82.562499968
295434298,-79.562499968
296213808,-78.562499968
296993318,-82.062500000
297772829,-82.062500000
298552339,-83.062500000
299331849,-83.062500000
300111359,-88.031250000
300890869,-85.531249984
301670379,-82.031250000
302449889,-81.031250000
303229399,-78.031250000
304008909,-80.500000000
304788419,-78.500000000
305567929,-81.000000000
306347439,-82.500000000
307126949,-83.500000000
307906459,-84.000000000
308685969,-86.468750016
309465479,-84.968750016
310244989,-89.468750016
311024499,-88.968750016
311804009,-86.468750016
