frequencia_hz,amplitude_dbm
0,7.812499968
779510,-26.875000000
1559020,-82.031250000
2338530,-84.031250000
3118040,-85.062500000
3897550,-85.593750016
4677060,-84.125000000
5456570,-83.156250000
6236080,-83.187500000
7015590,-83.187500000
7795100,-86.718750016
8574610,-77.781249984
9354120,-76.281249984
10133630,-79.312500000
10913140,-74.843750016
11692650,-76.375000000
12472160,-84.406249984
13251670,-81.437500000
14031180,-80.968750016
14810690,-81.968750016
15590200,-85.000000000
16369710,-88.062500000
17149220,-84.562499968
17928731,-81.093750000
18708241,-82.125000000
19487751,-83.656249984
20267261,-82.187500000
21046771,-85.187500000
21826281,-80.625000000
22605791,-80.093750000
23385301,-82.593750016
24164811,-80.062500000
24944321,-80.031250000
25723831,-79.500000000
26503341,-82.968750016
27282851,-83.468750016
28062361,-84.906249984
28841871,-87.906249984
29621381,-86.375000000
30400891,-84.843750016
31180401,-87.843750016
31959911,-85.343750016
32739421,-81.843750016
33518931,-83.375000000
34298441,-86.875000000
35077951,-86.375000000
35857461,-80.906249984
36636971,-82.406249984
37416481,-84.406249984
38195991,-84.437500000
38975501,-79.937500032
39755011,-82.437500000
40534521,-84.937500032
41314031,-86.468750016
42093541,-87.468750016
42873051,-86.468750016
43652561,-86.500000000
44432071,-84.000000000
45211581,-82.500000000
45991091,-86.031250000
46770601,-84.531249984
47550111,-85.531249984
48329621,-82.531249984
49109131,-83.562499968
49888641,-85.562499968
50668151,-87.062500000
51447661,-85.093750000
52227171,-84.593750016
53006682,-87.593750016
53786192,-84.593750016
54565702,-86.625000000
55345212,-89.125000000
56124722,-88.125000000
56904232,-86.656249984
57683742,-86.156250000
58463252,-86.656249984
59242762,-85.656249984
60022272,-86.187500000
60801782,-88.187500000
61581292,-87.687500032
62360802,-86.718750016
63140312,-86.718750016
63919822,-89.218750000
64699332,-87.718750016
65478842,-86.750000000
66258352,-87.250000000
67037862,-84.750000000
67817372,-84.750000000
68596882,-81.781249984
69376392,-84.781249984
70155902,-87.781249984
70935412,-84.312500000
71714922,-81.312500000
72494432,-80.312500000
73273942,-81.843750016
74053452,-82.843750016
74832962,-80.343750016
75612472,-82.343750016
76391982,-79.875000000
77171492,-81.875000000
77951002,-82.875000000
78730512,-86.906249984
79510022,-85.906249984
80289532,-88.406249984
81069042,-89.406249984
81848552,-90.437500000
82628062,-91.937500032
83407572,-90.437500000
84187082,-86.468750016
84966592,-86.468750016
85746102,-85.968750016
86525612,-83.500000000
87305122,-86.000000000
88084633,-87.500000000
88864143,-87.500000000
89643653,-86.031250000
90423163,-87.031250000
91202673,-90.531249984
91982183,-86.031250000
92761693,-91.062500000
93541203,-92.062500000
94320713,-89.062500000
95100223,-88.093750000
95879733,-88.593750016
96659243,-88.093750000
97438753,-89.125000000
98218263,-86.625000000
98997773,-87.625000000
99777283,-89.125000000
100556793,-87.656249984
101336303,-87.656249984
102115813,-89.656249984
102895323,-86.656249984
103674833,-85.156250000
104454343,-91.656249984
105233853,-89.625000000
106013363,-90.125000000
106792873,-86.625000000
107572383,-88.625000000
108351893,-86.625000000
109131403,-87.093750000
109910913,-90.093750000
110690423,-90.093750000
111469933,-88.593750016
112249443,-89.093750000
113028953,-88.562499968
113808463,-90.562499968
114587973,-88.062500000
115367483,-87.562499968
116146993,-89.062500000
116926503,-88.062500000
117706013,-90.031250000
118485523,-87.031250000
119265033,-86.531249984
120044543,-88.531249984
120824053,-85.031250000
121603563,-88.000000000
122383073,-88.000000000
123162584,-90.000000000
123942094,-90.000000000
124721604,-86.000000000
125501114,-89.500000000
126280624,-88.968750016
127060134,-87.968750016
127839644,-85.968750016
128619154,-90.468750016
129398664,-85.968750016
130178174,-86.937500032
130957684,-85.937500032
131737194,-89.437500000
132516704,-88.937500032
133296214,-85.937500032
134075724,-90.437500000
134855234,-85.906249984
135634744,-87.406249984
136414254,-86.906249984
137193764,-88.406249984
137973274,-88.406249984
138752784,-85.906249984
139532294,-85.375000000
140311804,-85.875000000
141091314,-88.875000000
141870824,-87.375000000
142650334,-84.875000000
143429844,-88.843750016
144209354,-90.843750016
144988864,-87.843750016
145768374,-86.343750016
146547884,-87.843750016
147327394,-87.812499968
148106904,-86.812499968
148886414,-88.812499968
149665924,-86.312500000
150445434,-88.812499968
151224944,-87.812499968
152004454,-89.781249984
152783964,-89.281249984
153563474,-86.781249984
154342984,-86.281249984
155122494,-86.281249984
155902004,-85.281249984
156681514,-90.250000000
157461024,-83.250000000
158240535,-85.250000000
159020045,-89.250000000
159799555,-85.250000000
160579065,-85.718750016
161358575,-87.218750000
162138085,-83.218750000
162917595,-87.687500032
163697105,-88.187500000
164476615,-87.687500032
165256125,-86.656249984
166035635,-88.156250000
166815145,-85.156250000
167594655,-86.625000000
168374165,-84.625000000
169153675,-90.125000000
169933185,-86.593750016
170712695,-89.093750000
171492205,-88.093750000
172271715,-86.093750000
173051225,-86.562499968
173830735,-85.562499968
174610245,-85.562499968
175389755,-85.031250000
176169265,-83.531249984
176948775,-85.031250000
177728285,-85.500000000
178507795,-86.500000000
179287305,-87.000000000
180066815,-84.468750016
180846325,-85.468750016
181625835,-86.468750016
182405345,-84.437500000
183184855,-88.437500000
183964365,-86.937500032
184743875,-86.437500000
185523385,-88.406249984
186302895,-86.906249984
187082405,-86.406249984
187861915,-87.875000000
188641425,-88.375000000
189420935,-88.875000000
190200445,-90.343750016
190979955,-90.843750016
191759465,-87.843750016
192538976,-86.312500000
193318486,-87.312500000
194097996,-85.312500000
194877506,-85.312500000
195657016,-87.781249984
196436526,-86.281249984
197216036,-86.781249984
197995546,-84.250000000
198775056,-85.750000000
199554566,-86.750000000
200334076,-84.718750016
201113586,-84.718750016
201893096,-86.218750000
202672606,-81.718750016
203452116,-84.687500032
204231626,-82.687500032
205011136,-82.687500032
205790646,-86.156250000
206570156,-85.656249984
207349666,-83.125000000
208129176,-83.625000000
208908686,-82.125000000
209688196,-81.625000000
210467706,-84.093750000
211247216,-83.093750000
212026726,-81.593750016
212806236,-84.062500000
213585746,-83.062500000
214365256,-87.062500000
215144766,-85.562499968
215924276,-86.531249984
216703786,-85.531249984
217483296,-85.031250000
218262806,-88.000000000
219042316,-87.000000000
219821826,-85.500000000
220601336,-86.468750016
221380846,-85.968750016
222160356,-85.968750016
222939866,-84.937500032
223719376,-82.937500032
224498886,-81.937500032
225278396,-81.906249984
226057906,-80.406249984
226837416,-77.906249984
227616927,-81.875000000
228396437,-81.375000000
229175947,-82.875000000
229955457,-85.343750016
230734967,-82.843750016
231514477,-80.843750016
232293987,-82.343750016
233073497,-83.843750016
233853007,-85.843750016
234632517,-85.343750016
235412027,-83.343750016
236191537,-85.343750016
236971047,-84.843750016
237750557,-84.875000000
238530067,-83.375000000
239309577,-82.375000000
240089087,-82.875000000
240868597,-86.375000000
241648107,-85.375000000
242427617,-83.375000000
243207127,-81.375000000
243986637,-88.875000000
244766147,-83.375000000
245545657,-85.906249984
246325167,-85.906249984
247104677,-81.406249984
247884187,-84.906249984
248663697,-85.406249984
249443207,-85.406249984
250222717,-81.906249984
251002227,-85.906249984
251781737,-84.906249984
252561247,-85.437500000
253340757,-86.937500032
254120267,-86.937500032
254899777,-83.937500032
255679287,-85.437500000
256458797,-88.437500000
257238307,-85.437500000
258017817,-87.437500000
258797327,-85.437500000
259576837,-84.937500032
260356347,-84.468750016
261135857,-85.468750016
261915367,-86.968750016
262694878,-87.468750016
263474388,-85.468750016
264253898,-84.468750016
265033408,-87.968750016
265812918,-84.968750016
266592428,-87.468750016
267371938,-86.000000000
268151448,-86.500000000
268930958,-83.500000000
269710468,-82.000000000
270489978,-84.000000000
271269488,-85.000000000
272048998,-86.000000000
272828508,-87.000000000
273608018,-87.000000000
274387528,-85.000000000
275167038,-85.000000000
275946548,-86.531249984
276726058,-88.031250000
277505568,-82.531249984
278285078,-83.031250000
279064588,-84.031250000
279844098,-88.031250000
280623608,-86.531249984
281403118,-86.031250000
282182628,-87.531249984
282962138,-83.562499968
283741648,-85.062500000
284521158,-84.562499968
285300668,-87.062500000
286080178,-86.062500000
286859688,-88.062500000
287639198,-89.562499968
288418708,-88.562499968
289198218,-87.062500000
289977728,-87.593750016
290757238,-88.593750016
291536748,-87.593750016
292316258,-87.593750016
293095768,-89.093750000
293875278,-87.593750016
294654788,-87.062500000
295434298,-87.062500000
296213808,-89.062500000
296993318,-87.062500000
297772829,-89.062500000
298552339,-89.562499968
299331849,-87.062500000
300111359,-88.531249984
300890869,-89.531249984
301670379,-88.531249984
302449889,-88.531249984
303229399,-86.031250000
304008909,-86.500000000
304788419,-88.500000000
305567929,-87.000000000
306347439,-86.000000000
307126949,-86.000000000
307906459,-87.000000000
308685969,-88.468750016
309465479,-86.968750016
310244989,-89.468750016
311024499,-88.468750016
311804009,-86.468750016
312583519,-87.968750016
313363029,-86.937500032
314142539,-85.437500000
314922049,-87.937500032
315701559,-86.937500032
316481069,-86.937500032
317260579,-88.437500000
318040089,-89.406249984
318819599,-88.406249984
319599109,-89.906249984
320378619,-90.406249984
321158129,-87.906249984
321937639,-88.875000000
322717149,-90.875000000
323496659,-87.875000000
324276169,-88.875000000
325055679,-85.375000000
325835189,-87.875000000
326614699,-90.843750016
327394209,-86.843750016
328173719,-90.343750016
328953229,-87.843750016
329732739,-87.343750016
330512249,-88.843750016
331291759,-89.843750016
332071269,-91.312500000
332850780,-85.812499968
333630290,-87.312500000
334409800,-89.812499968
335189310,-88.812499968
335968820,-91.812499968
336748330,-87.781249984
337527840,-86.781249984
338307350,-87.281249984
339086860,-87.281249984
339866370,-87.281249984
340645880,-88.750000000
341425390,-85.750000000
342204900,-85.250000000
342984410,-89.250000000
343763920,-85.750000000
344543430,-87.750000000
345322940,-91.718750016
346102450,-85.718750016
346881960,-88.218750000
347661470,-89.718750016
348440980,-87.218750000
349220490,-90.218750000
350000000,-88.687500032
