frequencia_hz,amplitude_dbm
0,7.281249984
779510,-27.406249984
1559020,-82.062500000
2338530,-85.562499968
3118040,-83.093750000
3897550,-87.125000000
4677060,-87.156250000
5456570,-82.687500032
6236080,-82.187500000
7015590,-86.218750000
7795100,-86.781249984
8574610,-84.312500000
9354120,-91.312500000
10133630,-86.843750016
10913140,-89.875000000
11692650,-89.906249984
12472160,-90.937500032
13251670,-86.968750016
14031180,-92.000000000
14810690,-88.031250000
15590200,-89.062500000
16369710,-88.593750016
17149220,-87.093750000
17928731,-92.625000000
18708241,-86.156250000
19487751,-89.687500032
20267261,-89.218750000
21046771,-87.687500032
21826281,-92.156250000
22605791,-88.156250000
23385301,-90.125000000
24164811,-91.093750000
24944321,-91.562499968
25723831,-94.031250000
26503341,-93.000000000
27282851,-90.468750016
28062361,-91.437500000
28841871,-89.437500000
29621381,-86.906249984
30400891,-88.875000000
31180401,-90.875000000
31959911,-89.375000000
32739421,-91.906249984
33518931,-90.906249984
34298441,-89.406249984
35077951,-90.906249984
35857461,-93.437500000
36636971,-90.437500000
37416481,-89.937500032
38195991,-87.437500000
38975501,-89.968750016
39755011,-89.468750016
40534521,-88.468750016
41314031,-89.500000000
42093541,-91.500000000
42873051,-89.000000000
43652561,-90.031250000
44432071,-90.031250000
45211581,-89.031250000
45991091,-88.031250000
46770601,-89.562499968
47550111,-88.062500000
48329621,-87.062500000
49109131,-87.593750016
49888641,-89.093750000
50668151,-88.093750000
51447661,-85.593750016
52227171,-89.625000000
53006682,-88.625000000
53786192,-89.125000000
54565702,-91.156250000
55345212,-89.156250000
56124722,-88.156250000
56904232,-88.187500000
57683742,-89.187500000
58463252,-90.187500000
59242762,-87.687500032
60022272,-86.218750000
60801782,-86.218750000
61581292,-85.718750016
62360802,-85.250000000
63140312,-89.750000000
63919822,-89.250000000
64699332,-90.750000000
65478842,-88.281249984
66258352,-87.781249984
67037862,-89.281249984
67817372,-85.781249984
68596882,-84.312500000
69376392,-86.312500000
70155902,-84.812499968
70935412,-82.343750016
71714922,-79.843750016
72494432,-82.343750016
73273942,-81.875000000
74053452,-81.375000000
74832962,-79.375000000
75612472,-81.875000000
76391982,-82.906249984
77171492,-84.906249984
77951002,-80.906249984
78730512,-86.437500000
79510022,-86.437500000
80289532,-88.937500032
81069042,-87.468750016
81848552,-85.968750016
82628062,-85.968750016
83407572,-81.968750016
84187082,-81.500000000
84966592,-78.500000000
85746102,-81.000000000
86525612,-80.500000000
87305122,-81.531249984
88084633,-83.031250000
88864143,-79.531249984
89643653,-79.562499968
90423163,-86.562499968
91202673,-90.062500000
91982183,-84.062500000
92761693,-87.093750000
93541203,-86.093750000
94320713,-87.593750016
95100223,-85.625000000
95879733,-90.625000000
96659243,-88.125000000
97438753,-87.125000000
98218263,-85.656249984
98997773,-87.156250000
99777283,-86.656249984
100556793,-87.687500032
101336303,-85.187500000
102115813,-83.187500000
102895323,-84.687500032
103674833,-88.187500000
104454343,-86.156250000
105233853,-83.156250000
106013363,-88.656249984
106792873,-86.156250000
107572383,-88.156250000
108351893,-84.656249984
109131403,-88.125000000
109910913,-90.125000000
110690423,-89.125000000
111469933,-86.625000000
112249443,-86.125000000
113028953,-84.625000000
113808463,-84.593750016
114587973,-85.593750016
115367483,-86.093750000
116146993,-86.593750016
116926503,-90.093750000
117706013,-89.062500000
118485523,-92.562499968
119265033,-90.062500000
120044543,-89.562499968
120824053,-91.562499968
121603563,-87.062500000
122383073,-89.031250000
123162584,-88.031250000
123942094,-89.531249984
124721604,-88.031250000
125501114,-88.531249984
126280624,-88.500000000
127060134,-89.000000000
127839644,-89.500000000
128619154,-88.500000000
129398664,-85.000000000
130178174,-85.968750016
130957684,-85.968750016
131737194,-90.468750016
132516704,-91.968750016
133296214,-87.968750016
134075724,-88.968750016
134855234,-87.937500032
135634744,-87.937500032
136414254,-86.437500000
137193764,-86.437500000
137973274,-85.937500032
138752784,-88.906249984
139532294,-84.906249984
140311804,-89.406249984
141091314,-89.906249984
141870824,-87.406249984
142650334,-86.906249984
143429844,-86.875000000
144209354,-87.375000000
144988864,-88.875000000
145768374,-88.375000000
146547884,-85.375000000
147327394,-89.343750016
148106904,-85.343750016
148886414,-89.343750016
149665924,-88.843750016
150445434,-86.843750016
151224944,-85.343750016
152004454,-85.812499968
152783964,-86.312500000
153563474,-87.312500000
154342984,-86.812499968
155122494,-88.312500000
155902004,-88.281249984
156681514,-88.781249984
157461024,-87.781249984
158240535,-86.781249984
159020045,-85.281249984
159799555,-87.281249984
160579065,-86.250000000
