frequencia_hz,amplitude_dbm
0,7.781249984
779510,-27.406249984
1559020,-86.562499968
2338530,-86.062500000
3118040,-85.593750016
3897550,-87.125000000
4677060,-87.156250000
5456570,-83.687500032
6236080,-83.718750016
7015590,-85.218750000
7795100,-85.781249984
8574610,-87.281249984
9354120,-91.312500000
10133630,-88.843750016
10913140,-91.875000000
11692650,-89.406249984
12472160,-91.437500000
13251670,-90.968750016
14031180,-93.500000000
14810690,-88.500000000
15590200,-88.562499968
16369710,-88.062500000
17149220,-85.093750000
17928731,-92.125000000
18708241,-85.156250000
19487751,-86.687500032
20267261,-87.218750000
21046771,-85.218750000
21826281,-89.187500000
22605791,-88.625000000
23385301,-89.125000000
24164811,-88.593750016
24944321,-90.062500000
25723831,-91.031250000
26503341,-92.531249984
27282851,-87.500000000
28062361,-91.968750016
28841871,-88.437500000
29621381,-85.406249984
30400891,-85.375000000
31180401,-89.875000000
31959911,-90.875000000
32739421,-89.375000000
33518931,-92.406249984
34298441,-88.406249984
35077951,-89.406249984
35857461,-87.937500032
36636971,-91.937500032
37416481,-89.437500000
38195991,-91.437500000
38975501,-89.968750016
39755011,-87.968750016
40534521,-89.468750016
41314031,-89.500000000
42093541,-90.500000000
42873051,-86.000000000
43652561,-90.531249984
44432071,-90.531249984
45211581,-89.531249984
45991091,-89.531249984
46770601,-90.562499968
47550111,-85.062500000
48329621,-90.062500000
49109131,-91.593750016
49888641,-89.093750000
50668151,-90.093750000
51447661,-92.125000000
52227171,-87.125000000
53006682,-86.625000000
53786192,-86.125000000
54565702,-90.156250000
55345212,-89.156250000
56124722,-87.656249984
56904232,-87.656249984
57683742,-85.187500000
58463252,-87.187500000
59242762,-87.687500032
60022272,-89.718750016
60801782,-89.218750000
61581292,-87.718750016
62360802,-89.250000000
63140312,-87.250000000
63919822,-88.250000000
64699332,-87.750000000
65478842,-83.781249984
66258352,-84.781249984
67037862,-77.781249984
67817372,-85.312500000
68596882,-80.812499968
69376392,-82.312500000
70155902,-84.312500000
70935412,-84.843750016
71714922,-86.843750016
72494432,-88.843750016
73273942,-88.875000000
74053452,-87.875000000
74832962,-89.375000000
75612472,-87.406249984
76391982,-86.906249984
77171492,-86.406249984
77951002,-87.906249984
78730512,-86.437500000
79510022,-86.937500032
80289532,-86.937500032
81069042,-88.468750016
81848552,-90.468750016
82628062,-91.468750016
83407572,-88.968750016
84187082,-87.500000000
84966592,-87.000000000
85746102,-88.000000000
86525612,-86.531249984
87305122,-87.531249984
88084633,-87.531249984
88864143,-85.531249984
89643653,-85.562499968
90423163,-87.562499968
91202673,-87.062500000
91982183,-88.062500000
92761693,-85.093750000
93541203,-83.593750016
94320713,-86.593750016
95100223,-83.625000000
95879733,-86.625000000
96659243,-83.625000000
97438753,-80.125000000
98218263,-81.656249984
98997773,-86.656249984
99777283,-86.156250000
100556793,-84.687500032
101336303,-83.187500000
102115813,-80.687500032
102895323,-83.187500000
103674833,-87.187500000
104454343,-87.687500032
105233853,-86.156250000
106013363,-85.156250000
106792873,-83.156250000
107572383,-83.656249984
108351893,-87.156250000
109131403,-88.625000000
109910913,-87.125000000
110690423,-84.125000000
111469933,-84.125000000
112249443,-85.625000000
113028953,-88.093750000
113808463,-86.093750000
114587973,-82.093750000
115367483,-82.093750000
116146993,-84.593750016
116926503,-84.093750000
117706013,-85.562499968
118485523,-88.562499968
119265033,-88.562499968
120044543,-89.062500000
120824053,-86.562499968
121603563,-87.062500000
122383073,-83.531249984
123162584,-88.031250000
123942094,-88.031250000
124721604,-89.031250000
125501114,-89.031250000
126280624,-91.000000000
127060134,-89.000000000
127839644,-91.500000000
128619154,-84.500000000
129398664,-84.000000000
130178174,-84.968750016
130957684,-87.468750016
131737194,-87.468750016
132516704,-88.468750016
133296214,-86.468750016
134075724,-87.468750016
134855234,-90.937500032
135634744,-92.437500000
136414254,-86.937500032
137193764,-88.937500032
137973274,-85.437500000
138752784,-84.406249984
139532294,-85.406249984
140311804,-86.906249984
141091314,-88.906249984
141870824,-88.406249984
142650334,-88.406249984
143429844,-90.375000000
144209354,-90.375000000
144988864,-87.875000000
145768374,-86.375000000
146547884,-84.875000000
147327394,-87.875000000
148106904,-86.843750016
148886414,-89.343750016
149665924,-89.343750016
150445434,-90.343750016
151224944,-91.843750016
152004454,-90.312500000
152783964,-87.312500000
153563474,-87.312500000
154342984,-89.812499968
155122494,-87.312500000
155902004,-90.281249984
156681514,-88.781249984
157461024,-91.781249984
158240535,-90.781249984
159020045,-92.781249984
159799555,-89.781249984
160579065,-89.750000000
161358575,-90.250000000
162138085,-88.250000000
162917595,-88.218750000
163697105,-87.218750000
164476615,-87.218750000
165256125,-90.187500000
166035635,-91.687500032
166815145,-89.187500000
167594655,-91.156250000
168374165,-88.656249984
169153675,-87.156250000
169933185,-88.125000000
170712695,-87.125000000
171492205,-88.625000000
172271715,-87.625000000
173051225,-89.593750016
173830735,-88.093750000
174610245,-89.093750000
175389755,-86.562499968
176169265,-87.562499968
176948775,-87.562499968
177728285,-87.531249984
178507795,-85.531249984
179287305,-86.531249984
180066815,-89.000000000
180846325,-84.000000000
181625835,-88.500000000
182405345,-86.968750016
183184855,-89.468750016
183964365,-88.968750016
184743875,-87.468750016
185523385,-87.937500032
186302895,-88.937500032
187082405,-88.937500032
187861915,-91.406249984
188641425,-91.906249984
189420935,-88.906249984
190200445,-87.875000000
190979955,-93.375000000
191759465,-90.875000000
192538976,-90.343750016
193318486,-88.843750016
194097996,-88.843750016
194877506,-89.843750016
195657016,-89.812499968
196436526,-92.812499968
197216036,-92.312500000
197995546,-87.281249984
198775056,-90.281249984
199554566,-90.781249984
200334076,-91.250000000
201113586,-89.250000000
201893096,-89.750000000
202672606,-88.750000000
203452116,-90.718750016
204231626,-90.218750000
205011136,-92.718750016
205790646,-93.187500000
206570156,-90.187500000
207349666,-89.687500032
208129176,-89.656249984
208908686,-89.656249984
209688196,-89.656249984
210467706,-90.625000000
211247216,-89.625000000
212026726,-89.125000000
212806236,-91.093750000
213585746,-89.093750000
214365256,-91.093750000
215144766,-90.093750000
215924276,-90.062500000
216703786,-91.562499968
217483296,-88.562499968
218262806,-89.531249984
219042316,-89.031250000
219821826,-89.031250000
220601336,-86.500000000
221380846,-90.000000000
222160356,-89.000000000
222939866,-88.468750016
223719376,-89.468750016
224498886,-88.468750016
225278396,-89.437500000
226057906,-87.937500032
226837416,-90.937500032
227616927,-88.437500000
228396437,-90.906249984
229175947,-90.406249984
229955457,-88.375000000
230734967,-88.375000000
231514477,-87.875000000
232293987,-90.875000000
233073497,-88.875000000
233853007,-91.375000000
234632517,-89.375000000
235412027,-89.375000000
236191537,-88.375000000
236971047,-88.875000000
237750557,-89.406249984
238530067,-87.906249984
239309577,-87.406249984
240089087,-86.406249984
240868597,-87.906249984
241648107,-87.406249984
242427617,-90.406249984
243207127,-86.406249984
243986637,-89.406249984
244766147,-86.406249984
245545657,-88.437500000
246325167,-87.937500032
247104677,-86.437500000
247884187,-88.937500032
248663697,-85.937500032
249443207,-86.437500000
250222717,-84.437500000
251002227,-88.437500000
251781737,-92.437500000
252561247,-89.468750016
253340757,-87.968750016
254120267,-89.468750016
254899777,-87.968750016
255679287,-87.968750016
256458797,-89.468750016
257238307,-86.468750016
258017817,-87.468750016
258797327,-84.968750016
259576837,-89.468750016
260356347,-90.000000000
261135857,-88.000000000
261915367,-91.000000000
262694878,-87.000000000
263474388,-88.000000000
264253898,-89.000000000
265033408,-88.000000000
265812918,-85.500000000
266592428,-90.500000000
267371938,-88.500000000
268151448,-86.031250000
268930958,-88.531249984
269710468,-88.531249984
270489978,-88.031250000
271269488,-88.031250000
272048998,-85.031250000
272828508,-85.531249984
273608018,-87.531249984
274387528,-84.531249984
275167038,-85.531249984
275946548,-88.062500000
276726058,-85.562499968
277505568,-85.562499968
278285078,-86.562499968
279064588,-85.062500000
279844098,-89.062500000
280623608,-87.562499968
281403118,-90.062500000
282182628,-86.062500000
282962138,-88.093750000
283741648,-87.593750016
284521158,-86.593750016
285300668,-85.593750016
286080178,-87.093750000
286859688,-87.093750000
287639198,-88.093750000
288418708,-87.593750016
289198218,-91.093750000
289977728,-88.625000000
290757238,-85.125000000
291536748,-89.125000000
292316258,-87.125000000
293095768,-87.125000000
293875278,-88.125000000
294654788,-81.593750016
295434298,-86.593750016
296213808,-83.593750016
296993318,-86.093750000
297772829,-89.093750000
298552339,-82.593750016
299331849,-86.062500000
300111359,-85.562499968
300890869,-88.062500000
301670379,-83.562499968
302449889,-88.062500000
303229399,-83.062500000
304008909,-87.031250000
304788419,-90.031250000
305567929,-87.531249984
306347439,-85.031250000
307126949,-87.031250000
307906459,-87.031250000
308685969,-88.000000000
309465479,-86.500000000
310244989,-86.000000000
311024499,-87.000000000
311804009,-83.500000000
312583519,-85.000000000
313363029,-85.968750016
314142539,-84.468750016
314922049,-86.468750016
315701559,-85.468750016
316481069,-84.468750016
317260579,-83.968750016
318040089,-83.937500032
318819599,-82.437500000
319599109,-82.437500000
320378619,-83.437500000
321158129,-82.437500000
321937639,-81.906249984
322717149,-83.906249984
323496659,-85.906249984
324276169,-86.406249984
325055679,-81.906249984
325835189,-87.406249984
326614699,-88.375000000
327394209,-84.875000000
328173719,-88.875000000
328953229,-89.375000000
329732739,-89.375000000
330512249,-85.375000000
331291759,-85.875000000
332071269,-87.343750016
332850780,-87.843750016
333630290,-82.843750016
334409800,-85.343750016
335189310,-84.343750016
335968820,-85.343750016
336748330,-83.312500000
337527840,-85.312500000
338307350,-85.312500000
339086860,-84.812499968
339866370,-86.312500000
340645880,-88.281249984
341425390,-83.781249984
342204900,-85.781249984
342984410,-88.781249984
343763920,-85.281249984
344543430,-87.781249984
345322940,-83.750000000
346102450,-85.750000000
346881960,-85.750000000
347661470,-84.750000000
348440980,-85.750000000
349220490,-85.250000000
350000000,-87.218750000
