frequencia_hz,amplitude_dbm
0,8.281249984
779510,-27.406249984
1559020,-83.562499968
2338530,-85.562499968
3118040,-84.093750000
3897550,-87.125000000
4677060,-87.156250000
5456570,-85.187500000
6236080,-83.687500032
7015590,-86.218750000
7795100,-88.781249984
8574610,-84.281249984
9354120,-89.812499968
10133630,-88.843750016
10913140,-91.375000000
11692650,-88.406249984
12472160,-89.437500000
13251670,-88.468750016
14031180,-90.468750016
14810690,-90.531249984
15590200,-89.062500000
16369710,-90.593750016
17149220,-92.593750016
17928731,-86.625000000
18708241,-86.656249984
19487751,-90.687500032
20267261,-87.718750016
21046771,-90.218750000
21826281,-93.656249984
22605791,-89.156250000
23385301,-91.625000000
24164811,-90.593750016
24944321,-91.562499968
25723831,-91.031250000
26503341,-91.000000000
27282851,-89.500000000
28062361,-88.968750016
28841871,-89.437500000
29621381,-85.906249984
30400891,-85.375000000
31180401,-91.375000000
31959911,-88.375000000
32739421,-88.406249984
33518931,-90.406249984
34298441,-90.906249984
35077951,-90.406249984
35857461,-88.937500032
36636971,-89.937500032
37416481,-92.937500032
38195991,-89.468750016
38975501,-89.468750016
39755011,-86.968750016
40534521,-88.968750016
41314031,-90.500000000
42093541,-89.500000000
42873051,-86.500000000
43652561,-84.031250000
44432071,-83.531249984
45211581,-81.531249984
45991091,-84.062500000
46770601,-82.562499968
47550111,-87.062500000
48329621,-86.062500000
49109131,-87.093750000
49888641,-88.093750000
50668151,-87.093750000
51447661,-88.625000000
52227171,-89.125000000
53006682,-87.125000000
53786192,-85.125000000
54565702,-81.156250000
55345212,-81.656249984
56124722,-78.156250000
56904232,-79.656249984
57683742,-79.687500032
58463252,-78.187500000
59242762,-77.187500000
60022272,-80.218750000
60801782,-77.718750016
61581292,-81.218750000
62360802,-83.250000000
63140312,-82.750000000
63919822,-82.250000000
64699332,-78.750000000
65478842,-75.781249984
66258352,-78.281249984
67037862,-74.281249984
67817372,-74.281249984
68596882,-74.812499968
69376392,-74.312500000
70155902,-74.312500000
70935412,-79.343750016
71714922,-76.343750016
72494432,-80.343750016
73273942,-78.875000000
74053452,-81.875000000
74832962,-79.875000000
75612472,-79.406249984
76391982,-79.906249984
77171492,-76.906249984
77951002,-77.406249984
78730512,-73.937500032
79510022,-75.437500000
80289532,-74.937500032
81069042,-68.937500032
81848552,-68.468750016
82628062,-69.468750016
83407572,-69.468750016
84187082,-76.000000000
84966592,-75.500000000
85746102,-76.000000000
86525612,-76.000000000
87305122,-82.531249984
88084633,-83.031250000
88864143,-81.031250000
89643653,-81.062500000
90423163,-77.062500000
91202673,-76.562499968
91982183,-74.593750016
92761693,-71.593750016
93541203,-74.593750016
94320713,-75.593750016
95100223,-78.125000000
95879733,-75.125000000
96659243,-79.625000000
97438753,-78.125000000
98218263,-80.156250000
98997773,-81.156250000
99777283,-82.156250000
100556793,-82.687500032
101336303,-81.687500032
102115813,-80.187500000
102895323,-79.687500032
103674833,-78.687500032
104454343,-76.187500000
105233853,-78.156250000
106013363,-81.156250000
106792873,-84.656249984
107572383,-82.656249984
108351893,-87.156250000
109131403,-82.625000000
109910913,-84.125000000
110690423,-84.125000000
111469933,-80.625000000
112249443,-83.125000000
113028953,-82.625000000
113808463,-80.093750000
114587973,-83.093750000
115367483,-83.093750000
116146993,-84.593750016
116926503,-83.593750016
117706013,-85.062500000
118485523,-84.562499968
119265033,-80.562499968
120044543,-83.062500000
120824053,-85.062500000
121603563,-88.031250000
122383073,-91.031250000
123162584,-88.531249984
123942094,-88.031250000
124721604,-84.031250000
125501114,-81.531249984
126280624,-82.000000000
127060134,-84.000000000
127839644,-88.000000000
128619154,-86.000000000
129398664,-88.000000000
130178174,-88.000000000
130957684,-89.468750016
131737194,-84.468750016
132516704,-82.968750016
133296214,-83.468750016
134075724,-83.968750016
134855234,-83.437500000
135634744,-81.437500000
136414254,-85.437500000
137193764,-88.437500000
137973274,-86.437500000
138752784,-86.437500000
139532294,-82.906249984
140311804,-85.906249984
141091314,-82.906249984
141870824,-80.406249984
142650334,-79.906249984
143429844,-84.375000000
144209354,-85.875000000
144988864,-87.875000000
145768374,-88.875000000
146547884,-90.375000000
147327394,-89.375000000
148106904,-88.343750016
148886414,-85.843750016
149665924,-81.343750016
150445434,-83.343750016
151224944,-83.343750016
152004454,-85.812499968
152783964,-88.812499968
153563474,-87.312500000
154342984,-88.312500000
155122494,-85.812499968
155902004,-83.781249984
156681514,-88.281249984
157461024,-88.781249984
158240535,-85.781249984
159020045,-89.281249984
159799555,-88.281249984
160579065,-90.750000000
161358575,-87.250000000
162138085,-89.250000000
162917595,-89.218750000
163697105,-85.718750016
164476615,-87.718750016
165256125,-89.187500000
166035635,-87.187500000
166815145,-88.687500032
167594655,-90.156250000
168374165,-87.156250000
169153675,-90.656249984
169933185,-88.625000000
170712695,-89.125000000
171492205,-88.625000000
172271715,-87.625000000
173051225,-83.093750000
173830735,-83.593750016
174610245,-82.093750000
175389755,-87.062500000
176169265,-89.562499968
176948775,-89.062500000
177728285,-89.031250000
178507795,-87.031250000
179287305,-87.531249984
180066815,-83.500000000
180846325,-86.500000000
181625835,-84.000000000
182405345,-85.468750016
183184855,-89.968750016
183964365,-90.468750016
184743875,-89.968750016
185523385,-89.437500000
186302895,-88.437500000
187082405,-89.937500032
187861915,-90.406249984
188641425,-89.906249984
189420935,-86.406249984
190200445,-89.875000000
190979955,-91.375000000
191759465,-89.375000000
192538976,-90.375000000
193318486,-89.843750016
194097996,-88.843750016
194877506,-88.312500000
195657016,-90.812499968
196436526,-91.312500000
197216036,-88.812499968
197995546,-89.281249984
198775056,-87.781249984
199554566,-88.781249984
200334076,-87.750000000
201113586,-90.750000000
201893096,-87.750000000
202672606,-88.718750016
203452116,-85.218750000
204231626,-87.718750016
205011136,-89.218750000
205790646,-89.187500000
206570156,-87.687500032
207349666,-87.187500000
208129176,-86.156250000
208908686,-89.156250000
209688196,-90.156250000
210467706,-88.625000000
211247216,-87.125000000
212026726,-85.625000000
212806236,-86.593750016
213585746,-88.593750016
214365256,-86.593750016
215144766,-87.593750016
215924276,-85.562499968
216703786,-87.062500000
217483296,-88.031250000
218262806,-88.531249984
219042316,-87.031250000
219821826,-88.500000000
220601336,-90.500000000
221380846,-89.500000000
222160356,-89.000000000
222939866,-89.968750016
223719376,-87.968750016
224498886,-87.468750016
225278396,-87.937500032
226057906,-87.937500032
226837416,-89.937500032
227616927,-90.406249984
228396437,-88.906249984
229175947,-87.906249984
229955457,-89.406249984
230734967,-87.875000000
231514477,-86.375000000
232293987,-85.875000000
233073497,-90.375000000
233853007,-85.875000000
234632517,-88.375000000
235412027,-87.875000000
236191537,-85.875000000
236971047,-88.875000000
237750557,-88.406249984
238530067,-86.906249984
239309577,-87.906249984
240089087,-86.406249984
240868597,-86.906249984
241648107,-89.406249984
242427617,-86.906249984
243207127,-86.906249984
243986637,-88.906249984
244766147,-87.406249984
245545657,-87.437500000
246325167,-87.937500032
247104677,-86.437500000
247884187,-87.437500000
248663697,-88.937500032
249443207,-87.937500032
250222717,-82.937500032
251002227,-86.937500032
251781737,-89.937500032
252561247,-86.937500032
253340757,-86.968750016
254120267,-89.468750016
254899777,-88.968750016
255679287,-85.968750016
256458797,-87.968750016
257238307,-87.968750016
258017817,-89.968750016
258797327,-90.468750016
259576837,-88.968750016
260356347,-89.000000000
261135857,-87.500000000
261915367,-84.500000000
262694878,-87.500000000
263474388,-87.500000000
264253898,-89.000000000
265033408,-86.000000000
265812918,-86.000000000
266592428,-86.500000000
267371938,-86.031250000
268151448,-85.531249984
268930958,-86.531249984
269710468,-87.531249984
270489978,-85.531249984
271269488,-88.031250000
272048998,-87.531249984
272828508,-90.531249984
273608018,-90.031250000
274387528,-88.531249984
275167038,-89.562499968
275946548,-87.562499968
276726058,-87.062500000
277505568,-85.062500000
278285078,-86.062500000
279064588,-86.062500000
279844098,-85.062500000
280623608,-88.562499968
281403118,-87.062500000
282182628,-89.062500000
282962138,-86.593750016
283741648,-86.093750000
284521158,-85.093750000
285300668,-86.593750016
286080178,-86.593750016
286859688,-86.093750000
287639198,-86.093750000
288418708,-88.093750000
289198218,-85.593750016
289977728,-88.593750016
290757238,-83.625000000
291536748,-86.125000000
292316258,-85.625000000
293095768,-86.125000000
293875278,-87.125000000
294654788,-86.625000000
295434298,-86.593750016
296213808,-84.593750016
296993318,-88.093750000
297772829,-90.593750016
298552339,-88.593750016
299331849,-89.093750000
300111359,-87.062500000
300890869,-89.562499968
301670379,-87.562499968
302449889,-87.562499968
303229399,-88.562499968
304008909,-89.531249984
304788419,-84.031250000
305567929,-88.531249984
306347439,-88.531249984
307126949,-87.031250000
307906459,-87.031250000
308685969,-90.500000000
309465479,-87.500000000
310244989,-90.000000000
311024499,-88.000000000
311804009,-83.000000000
312583519,-88.000000000
313363029,-86.968750016
314142539,-87.968750016
314922049,-87.968750016
315701559,-87.968750016
316481069,-87.468750016
317260579,-86.968750016
318040089,-85.937500032
318819599,-86.937500032
319599109,-88.937500032
320378619,-85.937500032
321158129,-87.937500032
321937639,-84.906249984
322717149,-86.906249984
323496659,-86.906249984
324276169,-86.406249984
325055679,-82.406249984
325835189,-84.906249984
326614699,-84.375000000
327394209,-85.375000000
328173719,-86.875000000
328953229,-87.375000000
329732739,-86.875000000
330512249,-87.875000000
331291759,-90.375000000
332071269,-87.843750016
332850780,-87.843750016
333630290,-88.843750016
334409800,-90.343750016
335189310,-85.843750016
335968820,-85.843750016
336748330,-85.812499968
337527840,-85.812499968
338307350,-85.812499968
339086860,-83.812499968
339866370,-84.812499968
340645880,-85.781249984
341425390,-85.781249984
342204900,-82.781249984
342984410,-82.781249984
343763920,-86.781249984
344543430,-85.781249984
345322940,-85.250000000
346102450,-84.750000000
346881960,-88.250000000
347661470,-85.750000000
348440980,-86.750000000
349220490,-87.750000000
350000000,-85.218750000
