frequencia_hz,amplitude_dbm
0,8.281249984
779510,-27.406249984
1559020,-85.062500000
2338530,-85.562499968
3118040,-85.093750000
3897550,-85.625000000
4677060,-89.156250000
5456570,-84.187500000
6236080,-85.218750000
7015590,-86.218750000
7795100,-89.250000000
8574610,-85.281249984
9354120,-89.812499968
10133630,-89.343750016
10913140,-87.875000000
11692650,-88.406249984
12472160,-91.437500000
13251670,-89.968750016
14031180,-91.000000000
14810690,-89.531249984
15590200,-89.062500000
16369710,-91.562499968
17149220,-85.093750000
17928731,-93.125000000
18708241,-85.656249984
19487751,-89.687500032
20267261,-87.718750016
21046771,-87.218750000
21826281,-90.156250000
22605791,-92.156250000
23385301,-92.625000000
24164811,-87.093750000
24944321,-93.062500000
25723831,-91.531249984
26503341,-89.500000000
27282851,-90.468750016
28062361,-88.968750016
28841871,-89.937500032
29621381,-87.906249984
30400891,-89.375000000
31180401,-88.875000000
31959911,-87.875000000
32739421,-89.906249984
33518931,-90.906249984
34298441,-91.906249984
35077951,-90.906249984
35857461,-87.937500032
36636971,-87.937500032
37416481,-89.937500032
38195991,-90.968750016
38975501,-89.968750016
39755011,-89.968750016
40534521,-91.968750016
41314031,-88.500000000
42093541,-92.500000000
42873051,-89.500000000
43652561,-90.031250000
44432071,-87.531249984
45211581,-88.031250000
45991091,-90.531249984
46770601,-90.062500000
47550111,-90.062500000
48329621,-91.562499968
49109131,-87.593750016
49888641,-88.093750000
50668151,-89.093750000
51447661,-88.093750000
52227171,-91.125000000
53006682,-89.625000000
53786192,-91.125000000
54565702,-89.156250000
55345212,-88.156250000
56124722,-90.156250000
56904232,-90.187500000
57683742,-89.687500032
58463252,-92.187500000
59242762,-88.187500000
60022272,-89.218750000
60801782,-91.218750000
61581292,-89.718750016
62360802,-88.718750016
63140312,-90.250000000
63919822,-90.250000000
64699332,-88.250000000
65478842,-89.781249984
66258352,-86.281249984
67037862,-90.281249984
67817372,-88.312500000
68596882,-89.312500000
69376392,-85.312500000
70155902,-89.312500000
70935412,-85.843750016
71714922,-85.343750016
72494432,-90.343750016
73273942,-87.875000000
74053452,-87.375000000
74832962,-88.375000000
75612472,-89.906249984
76391982,-87.406249984
77171492,-87.406249984
77951002,-88.906249984
78730512,-87.437500000
79510022,-87.437500000
80289532,-86.437500000
81069042,-88.468750016
81848552,-86.968750016
82628062,-82.968750016
83407572,-85.468750016
84187082,-87.000000000
84966592,-86.500000000
85746102,-90.000000000
86525612,-91.500000000
87305122,-92.531249984
88084633,-90.531249984
88864143,-89.531249984
89643653,-91.562499968
90423163,-88.562499968
91202673,-89.062500000
91982183,-85.562499968
92761693,-86.593750016
93541203,-86.593750016
94320713,-86.593750016
95100223,-87.625000000
95879733,-88.125000000
96659243,-88.125000000
97438753,-89.125000000
98218263,-86.656249984
98997773,-90.156250000
99777283,-91.656249984
100556793,-93.187500000
101336303,-91.187500000
102115813,-88.187500000
102895323,-89.687500032
103674833,-90.687500032
104454343,-89.156250000
105233853,-90.156250000
106013363,-89.656249984
106792873,-91.656249984
107572383,-88.656249984
108351893,-90.656249984
109131403,-89.625000000
109910913,-88.125000000
110690423,-87.625000000
111469933,-89.125000000
112249443,-90.125000000
113028953,-90.593750016
113808463,-89.593750016
114587973,-91.093750000
115367483,-92.593750016
116146993,-88.593750016
116926503,-89.093750000
117706013,-89.562499968
118485523,-90.562499968
119265033,-87.062500000
120044543,-88.562499968
120824053,-88.062500000
121603563,-91.031250000
122383073,-86.531249984
123162584,-88.031250000
123942094,-89.531249984
124721604,-89.531249984
125501114,-89.031250000
126280624,-89.000000000
127060134,-86.000000000
127839644,-86.500000000
128619154,-87.500000000
129398664,-87.500000000
130178174,-84.968750016
130957684,-86.468750016
131737194,-88.468750016
132516704,-85.468750016
133296214,-85.468750016
134075724,-85.468750016
134855234,-88.437500000
135634744,-84.937500032
136414254,-88.937500032
137193764,-87.437500000
137973274,-88.937500032
138752784,-83.437500000
139532294,-82.906249984
140311804,-86.906249984
141091314,-83.906249984
141870824,-81.406249984
142650334,-85.406249984
143429844,-86.375000000
144209354,-85.875000000
144988864,-80.875000000
145768374,-81.875000000
146547884,-83.375000000
147327394,-82.343750016
148106904,-80.843750016
148886414,-82.843750016
149665924,-81.843750016
150445434,-83.843750016
151224944,-86.343750016
152004454,-82.812499968
152783964,-83.812499968
153563474,-84.812499968
154342984,-85.312500000
155122494,-87.812499968
155902004,-90.281249984
156681514,-82.781249984
157461024,-81.281249984
158240535,-84.281249984
159020045,-85.781249984
159799555,-87.781249984
160579065,-87.750000000
161358575,-88.750000000
162138085,-88.250000000
162917595,-88.218750000
163697105,-87.718750016
164476615,-87.718750016
165256125,-85.687500032
166035635,-87.687500032
166815145,-87.687500032
167594655,-89.156250000
168374165,-86.656249984
169153675,-88.656249984
169933185,-87.125000000
170712695,-88.625000000
171492205,-87.125000000
172271715,-90.125000000
173051225,-85.593750016
173830735,-88.093750000
174610245,-87.593750016
175389755,-85.062500000
176169265,-81.562499968
176948775,-88.562499968
177728285,-87.031250000
178507795,-88.031250000
179287305,-92.031250000
180066815,-87.031250000
180846325,-85.000000000
181625835,-85.000000000
182405345,-84.000000000
183184855,-88.968750016
183964365,-88.468750016
184743875,-87.468750016
185523385,-90.937500032
186302895,-88.437500000
187082405,-89.437500000
187861915,-90.906249984
188641425,-88.406249984
189420935,-87.906249984
190200445,-85.875000000
190979955,-91.375000000
191759465,-89.375000000
192538976,-90.875000000
193318486,-88.843750016
194097996,-86.843750016
194877506,-90.343750016
195657016,-91.312500000
196436526,-87.812499968
197216036,-89.312500000
197995546,-91.781249984
198775056,-88.281249984
199554566,-90.281249984
200334076,-88.750000000
201113586,-90.250000000
201893096,-89.250000000
202672606,-89.750000000
203452116,-88.718750016
204231626,-88.718750016
205011136,-92.718750016
205790646,-91.187500000
206570156,-89.687500032
207349666,-89.687500032
208129176,-90.156250000
208908686,-88.656249984
209688196,-89.156250000
210467706,-88.625000000
211247216,-88.625000000
212026726,-92.125000000
212806236,-87.593750016
213585746,-86.093750000
214365256,-87.593750016
215144766,-87.062500000
215924276,-87.562499968
216703786,-87.562499968
217483296,-85.062500000
218262806,-88.531249984
219042316,-87.531249984
219821826,-84.500000000
220601336,-85.000000000
221380846,-85.000000000
222160356,-88.000000000
222939866,-89.968750016
223719376,-87.968750016
224498886,-85.968750016
225278396,-90.437500000
226057906,-90.937500032
226837416,-85.437500000
227616927,-87.437500000
228396437,-84.906249984
229175947,-83.906249984
229955457,-86.875000000
230734967,-82.875000000
231514477,-87.875000000
232293987,-83.375000000
233073497,-84.375000000
233853007,-86.375000000
234632517,-84.875000000
235412027,-85.875000000
236191537,-85.875000000
236971047,-84.875000000
237750557,-82.906249984
238530067,-85.406249984
239309577,-86.906249984
240089087,-87.406249984
240868597,-84.906249984
241648107,-88.406249984
242427617,-88.906249984
243207127,-83.906249984
243986637,-89.406249984
244766147,-86.906249984
245545657,-87.437500000
246325167,-83.437500000
247104677,-86.437500000
247884187,-87.437500000
248663697,-85.437500000
249443207,-86.937500032
250222717,-85.437500000
251002227,-87.437500000
251781737,-86.437500000
252561247,-91.437500000
253340757,-89.468750016
254120267,-86.468750016
254899777,-86.468750016
255679287,-86.468750016
256458797,-85.968750016
257238307,-85.968750016
258017817,-86.968750016
258797327,-86.968750016
259576837,-87.468750016
260356347,-90.000000000
261135857,-87.000000000
261915367,-85.000000000
262694878,-87.500000000
263474388,-86.000000000
264253898,-87.500000000
265033408,-87.000000000
265812918,-85.500000000
266592428,-88.000000000
267371938,-85.031250000
268151448,-86.031250000
268930958,-88.531249984
269710468,-87.031250000
270489978,-87.531249984
271269488,-89.531249984
272048998,-85.031250000
272828508,-86.031250000
273608018,-86.531249984
274387528,-87.531249984
275167038,-85.031250000
275946548,-87.062500000
276726058,-84.062500000
277505568,-86.062500000
278285078,-86.562499968
279064588,-85.062500000
279844098,-87.562499968
280623608,-87.562499968
281403118,-87.062500000
282182628,-88.062500000
282962138,-86.593750016
283741648,-87.593750016
284521158,-83.593750016
285300668,-84.093750000
286080178,-86.093750000
286859688,-87.593750016
287639198,-86.593750016
288418708,-86.593750016
289198218,-87.593750016
289977728,-85.093750000
290757238,-86.125000000
291536748,-89.125000000
292316258,-88.125000000
293095768,-88.125000000
293875278,-88.125000000
294654788,-86.593750016
295434298,-89.593750016
296213808,-88.593750016
296993318,-87.093750000
297772829,-87.593750016
298552339,-89.093750000
299331849,-88.093750000
300111359,-87.562499968
300890869,-86.062500000
301670379,-85.562499968
302449889,-87.062500000
303229399,-88.062500000
304008909,-90.031250000
304788419,-87.031250000
305567929,-88.531249984
306347439,-88.531249984
307126949,-87.031250000
307906459,-86.031250000
308685969,-86.000000000
309465479,-88.000000000
310244989,-91.500000000
311024499,-88.500000000
311804009,-86.500000000
312583519,-89.000000000
313363029,-87.968750016
314142539,-89.468750016
314922049,-90.468750016
315701559,-89.968750016
316481069,-90.468750016
317260579,-87.968750016
318040089,-89.937500032
318819599,-87.937500032
319599109,-89.937500032
320378619,-88.437500000
321158129,-88.937500032
321937639,-85.437500000
322717149,-90.906249984
323496659,-89.906249984
324276169,-89.906249984
325055679,-89.406249984
325835189,-89.406249984
326614699,-91.406249984
327394209,-89.375000000
328173719,-90.875000000
328953229,-89.375000000
329732739,-88.875000000
330512249,-87.375000000
331291759,-87.843750016
332071269,-87.343750016
332850780,-91.343750016
333630290,-87.843750016
334409800,-88.343750016
335189310,-90.843750016
335968820,-88.843750016
336748330,-89.312500000
337527840,-88.312500000
338307350,-90.812499968
339086860,-86.812499968
339866370,-88.312500000
340645880,-88.781249984
341425390,-89.281249984
342204900,-89.281249984
342984410,-87.781249984
343763920,-91.281249984
344543430,-89.781249984
345322940,-90.250000000
346102450,-89.750000000
346881960,-88.750000000
347661470,-90.250000000
348440980,-91.250000000
349220490,-89.250000000
350000000,-90.718750016
