frequencia_hz,amplitude_dbm
225000000,-86.687500032
225779510,-80.687500032
226559020,-78.687500032
227338530,-75.656249984
228118040,-76.656249984
228897550,-78.656249984
229677060,-81.656249984
230456570,-82.125000000
231236080,-82.125000000
232015590,-88.625000000
232795100,-87.125000000
233574610,-82.125000000
234354120,-79.625000000
235133630,-80.125000000
235913140,-84.125000000
236692650,-83.625000000
237472160,-82.125000000
238251670,-81.656249984
239031180,-81.656249984
239810690,-86.656249984
240590200,-78.156250000
241369710,-78.656249984
242149220,-77.656249984
242928731,-77.656249984
243708241,-83.156250000
244487751,-83.156250000
245267261,-84.187500000
246046771,-89.187500000
246826281,-87.687500032
247605791,-78.687500032
248385301,-81.687500032
249164811,-78.187500000
249944321,-79.687500032
250723831,-80.187500000
251503341,-78.187500000
252282851,-82.187500000
253062361,-80.218750000
253841871,-82.218750000
254621381,-85.718750016
255400891,-87.718750016
256180401,-86.718750016
256959911,-88.218750000
257739421,-86.718750016
258518931,-82.718750016
259298441,-82.718750016
260077951,-81.718750016
260857461,-82.250000000
261636971,-76.750000000
262416481,-78.750000000
263195991,-78.750000000
263975501,-78.250000000
264755011,-77.750000000
265534521,-79.250000000
266314031,-81.250000000
267093541,-82.750000000
267873051,-88.781249984
268652561,-87.281249984
269432071,-86.281249984
270211581,-82.281249984
270991091,-79.781249984
271770601,-79.281249984
272550111,-76.281249984
273329621,-79.281249984
274109131,-75.781249984
274888641,-77.281249984
275668151,-76.312500000
276447661,-78.312500000
277227171,-79.312500000
278006682,-82.312500000
278786192,-81.812499968
279565702,-84.812499968
280345212,-84.812499968
281124722,-88.812499968
281904232,-83.812499968
282683742,-84.312500000
283463252,-84.843750016
284242762,-82.843750016
285022272,-80.843750016
285801782,-82.343750016
286581292,-80.843750016
287360802,-81.343750016
288140312,-81.843750016
288919822,-77.843750016
289699332,-81.343750016
290478842,-81.375000000
291258352,-83.375000000
292037862,-84.875000000
292817372,-86.375000000
293596882,-82.375000000
294376392,-83.875000000
295155902,-81.843750016
295935412,-80.343750016
296714922,-80.843750016
297494432,-76.843750016
298273942,-76.843750016
299053452,-76.312500000
299832962,-78.812499968
300612472,-82.812499968
301391982,-86.812499968
302171492,-82.812499968
302951002,-82.312500000
303730512,-80.781249984
304510022,-81.781249984
305289532,-80.281249984
306069042,-78.781249984
306848552,-81.281249984
307628062,-78.781249984
308407572,-78.250000000
309187082,-78.250000000
309966592,-80.250000000
310746102,-79.250000000
311525612,-80.750000000
312305122,-84.250000000
313084633,-88.218750000
313864143,-89.718750016
314643653,-90.218750000
315423163,-89.718750016
316202673,-87.218750000
316982183,-85.218750000
317761693,-84.187500000
318541203,-81.687500032
319320713,-80.687500032
320100223,-83.187500000
320879733,-79.187500000
321659243,-80.687500032
322438753,-86.156250000
323218263,-82.656249984
323997773,-85.156250000
324777283,-85.656249984
325556793,-88.656249984
326336303,-88.656249984
327115813,-92.625000000
327895323,-88.125000000
328674833,-87.125000000
329454343,-86.125000000
330233853,-85.125000000
331013363,-81.125000000
331792873,-81.093750000
332572383,-81.093750000
333351893,-80.593750016
334131403,-83.093750000
334910913,-81.593750016
335690423,-82.593750016
336469933,-86.562499968
337249443,-85.562499968
338028953,-87.062500000
338808463,-86.562499968
339587973,-84.562499968
340367483,-87.031250000
341146993,-85.531249984
341926503,-83.031250000
342706013,-84.031250000
343485523,-83.031250000
344265033,-78.031250000
345044543,-79.031250000
345824053,-80.500000000
346603563,-80.000000000
347383073,-84.000000000
348162584,-84.500000000
348942094,-86.500000000
349721604,-87.968750016
350501114,-88.968750016
351280624,-88.968750016
352060134,-87.968750016
352839644,-90.968750016
353619154,-87.468750016
354398664,-83.937500032
355178174,-83.437500000
355957684,-84.937500032
356737194,-81.937500032
357516704,-82.937500032
358296214,-81.937500032
359075724,-81.406249984
359855234,-83.906249984
360634744,-87.906249984
361414254,-88.906249984
362193764,-81.906249984
362973274,-81.406249984
363752784,-83.375000000
364532294,-81.875000000
365311804,-82.875000000
366091314,-83.875000000
366870824,-82.875000000
367650334,-82.875000000
368429844,-84.843750016
369209354,-83.343750016
369988864,-85.843750016
370768374,-88.843750016
371547884,-87.343750016
372327394,-87.843750016
373106904,-87.812499968
373886414,-87.812499968
374665924,-88.812499968
375445434,-90.312500000
376224944,-86.812499968
377004454,-86.781249984
377783964,-86.781249984
378563474,-85.281249984
379342984,-88.281249984
380122494,-86.781249984
380902004,-87.281249984
381681514,-86.750000000
382461024,-90.750000000
383240535,-88.750000000
384020045,-90.250000000
384799555,-91.750000000
385579065,-91.250000000
386358575,-89.750000000
387138085,-90.718750016
387917595,-90.218750000
388697105,-85.718750016
389476615,-88.218750000
390256125,-88.218750000
391035635,-86.687500032
391815145,-85.187500000
392594655,-88.187500000
393374165,-88.187500000
394153675,-88.187500000
394933185,-87.687500032
395712695,-92.156250000
396492205,-90.656249984
397271715,-91.156250000
398051225,-92.156250000
398830735,-89.656249984
399610245,-88.656249984
400389755,-90.125000000
401169265,-86.625000000
401948775,-86.125000000
402728285,-84.125000000
403507795,-86.125000000
404287305,-87.156250000
405066815,-89.656249984
405846325,-88.656249984
406625835,-87.156250000
407405345,-89.156250000
408184855,-90.687500032
408964365,-91.187500000
409743875,-91.187500000
410523385,-90.187500000
411302895,-90.187500000
412082405,-87.687500032
412861915,-86.718750016
413641425,-87.218750000
414420935,-83.218750000
415200445,-81.718750016
415979955,-85.250000000
416759465,-86.250000000
417538976,-87.750000000
