frequencia_hz,amplitude_dbm
0,7.906249984
779510,-27.281249984
1559020,-85.437500000
2338530,-85.437500000
3118040,-83.968750016
3897550,-86.000000000
4677060,-86.031250000
5456570,-84.062500000
6236080,-85.093750000
7015590,-85.093750000
7795100,-86.125000000
8574610,-85.187500000
9354120,-84.187500000
10133630,-83.218750000
10913140,-84.750000000
11692650,-84.281249984
12472160,-88.812499968
13251670,-86.843750016
14031180,-88.843750016
14810690,-85.875000000
15590200,-87.437500000
16369710,-86.468750016
17149220,-84.968750016
17928731,-91.500000000
18708241,-86.531249984
19487751,-89.062500000
20267261,-89.593750016
21046771,-87.593750016
21826281,-87.531249984
22605791,-86.031250000
23385301,-85.500000000
24164811,-82.968750016
24944321,-83.437500000
25723831,-81.906249984
26503341,-74.875000000
27282851,-75.343750016
28062361,-76.312500000
28841871,-76.312500000
29621381,-80.281249984
30400891,-79.250000000
31180401,-80.250000000
31959911,-85.750000000
32739421,-85.281249984
33518931,-86.281249984
34298441,-82.281249984
35077951,-80.281249984
35857461,-79.812499968
36636971,-75.812499968
37416481,-75.312500000
38195991,-76.343750016
38975501,-69.843750016
39755011,-69.843750016
40534521,-67.843750016
41314031,-73.375000000
42093541,-73.875000000
42873051,-75.375000000
43652561,-79.375000000
44432071,-85.906249984
45211581,-87.406249984
45991091,-86.437500000
46770601,-77.937500032
47550111,-76.437500000
48329621,-71.937500032
49109131,-71.968750016
49888641,-68.968750016
50668151,-69.968750016
51447661,-68.968750016
52227171,-71.000000000
53006682,-73.000000000
53786192,-72.500000000
54565702,-71.531249984
55345212,-72.531249984
56124722,-74.531249984
56904232,-83.031250000
57683742,-90.562499968
58463252,-82.562499968
59242762,-75.062500000
60022272,-71.093750000
60801782,-68.093750000
61581292,-73.093750000
62360802,-72.625000000
63140312,-73.125000000
63919822,-72.125000000
64699332,-78.125000000
65478842,-79.156250000
66258352,-85.656249984
67037862,-83.656249984
67817372,-79.187500000
68596882,-74.687500032
69376392,-72.187500000
70155902,-68.187500000
70935412,-67.718750016
71714922,-66.218750000
72494432,-63.218750000
73273942,-63.250000000
74053452,-60.750000000
74832962,-62.250000000
75612472,-61.281249984
76391982,-63.281249984
77171492,-64.781249984
77951002,-69.781249984
78730512,-75.812499968
79510022,-83.812499968
80289532,-84.812499968
81069042,-70.343750016
81848552,-64.343750016
82628062,-63.343750016
83407572,-60.843750016
84187082,-62.375000000
84966592,-62.375000000
85746102,-60.875000000
86525612,-63.906249984
87305122,-58.906249984
88084633,-59.406249984
88864143,-60.906249984
89643653,-62.937500032
90423163,-68.937500032
91202673,-81.937500032
91982183,-84.937500032
92761693,-79.468750016
93541203,-68.968750016
94320713,-66.968750016
95100223,-61.500000000
95879733,-61.500000000
96659243,-61.000000000
97438753,-62.031250000
98218263,-62.531249984
98997773,-63.031250000
99777283,-64.531249984
100556793,-69.062500000
101336303,-74.062500000
102115813,-85.562499968
102895323,-86.562499968
103674833,-77.562499968
104454343,-70.531249984
105233853,-70.031250000
106013363,-65.031250000
106792873,-70.031250000
107572383,-68.531249984
108351893,-70.031250000
109131403,-70.500000000
109910913,-86.500000000
110690423,-86.500000000
111469933,-78.000000000
112249443,-70.500000000
113028953,-71.968750016
113808463,-68.468750016
114587973,-68.968750016
115367483,-67.468750016
116146993,-73.968750016
116926503,-75.468750016
117706013,-82.937500032
118485523,-84.937500032
119265033,-74.437500000
120044543,-68.437500000
120824053,-66.437500000
121603563,-65.937500032
122383073,-68.906249984
123162584,-74.406249984
123942094,-77.906249984
124721604,-87.906249984
125501114,-82.906249984
126280624,-79.375000000
127060134,-73.375000000
127839644,-67.375000000
128619154,-64.375000000
129398664,-64.375000000
130178174,-67.375000000
130957684,-70.843750016
131737194,-77.843750016
132516704,-86.343750016
133296214,-88.843750016
134075724,-77.343750016
134855234,-78.312500000
135634744,-75.312500000
136414254,-71.812499968
137193764,-71.812499968
137973274,-73.312500000
138752784,-75.812499968
139532294,-79.281249984
140311804,-84.781249984
141091314,-77.281249984
141870824,-77.781249984
142650334,-75.781249984
143429844,-75.250000000
144209354,-80.250000000
144988864,-76.750000000
145768374,-91.250000000
146547884,-89.250000000
147327394,-81.218750000
148106904,-77.218750000
148886414,-71.218750000
149665924,-72.718750016
150445434,-72.718750016
151224944,-74.218750000
152004454,-76.687500032
152783964,-80.187500000
153563474,-83.687500032
154342984,-87.687500032
155122494,-83.687500032
155902004,-76.656249984
156681514,-75.156250000
