frequencia_hz,amplitude_dbm
0,8.406249984
779510,-27.281249984
1559020,-82.937500032
2338530,-85.937500032
3118040,-81.968750016
3897550,-85.500000000
4677060,-86.531249984
5456570,-86.062500000
6236080,-83.093750000
7015590,-86.093750000
7795100,-85.125000000
8574610,-82.187500000
9354120,-81.687500032
10133630,-84.718750016
10913140,-83.250000000
11692650,-84.281249984
12472160,-84.312500000
13251670,-85.843750016
14031180,-84.343750016
14810690,-85.906249984
15590200,-86.406249984
16369710,-84.468750016
17149220,-84.468750016
17928731,-82.000000000
18708241,-79.531249984
19487751,-83.562499968
20267261,-81.593750016
21046771,-81.562499968
21826281,-84.031250000
22605791,-79.000000000
23385301,-75.000000000
24164811,-78.968750016
24944321,-79.437500000
25723831,-77.406249984
26503341,-77.875000000
27282851,-84.875000000
28062361,-79.843750016
28841871,-78.812499968
29621381,-78.781249984
30400891,-78.750000000
31180401,-75.750000000
31959911,-72.750000000
32739421,-72.281249984
33518931,-76.781249984
34298441,-76.281249984
35077951,-76.781249984
35857461,-76.312500000
36636971,-76.812499968
37416481,-78.312500000
38195991,-82.312500000
38975501,-86.343750016
39755011,-78.843750016
40534521,-76.343750016
41314031,-73.875000000
42093541,-72.875000000
42873051,-70.875000000
43652561,-71.406249984
44432071,-71.406249984
45211581,-71.406249984
45991091,-71.406249984
46770601,-71.937500032
47550111,-72.437500000
48329621,-74.437500000
49109131,-75.968750016
49888641,-75.468750016
50668151,-80.968750016
51447661,-86.468750016
52227171,-84.000000000
53006682,-77.000000000
53786192,-73.000000000
54565702,-68.031250000
55345212,-65.531249984
56124722,-69.031250000
56904232,-71.531249984
57683742,-65.062500000
58463252,-65.062500000
59242762,-66.062500000
60022272,-71.093750000
60801782,-67.093750000
61581292,-65.093750000
62360802,-66.125000000
63140312,-67.125000000
63919822,-67.125000000
64699332,-67.125000000
65478842,-70.656249984
66258352,-72.156250000
67037862,-73.156250000
67817372,-77.156250000
68596882,-84.187500000
69376392,-81.187500000
70155902,-81.187500000
70935412,-70.218750000
71714922,-67.718750016
72494432,-64.218750000
73273942,-64.750000000
74053452,-60.750000000
74832962,-60.750000000
75612472,-60.250000000
76391982,-62.781249984
77171492,-61.281249984
77951002,-60.281249984
78730512,-60.312500000
79510022,-61.312500000
80289532,-68.812499968
81069042,-72.312500000
81848552,-80.843750016
82628062,-77.343750016
83407572,-72.843750016
84187082,-68.375000000
84966592,-67.375000000
85746102,-64.875000000
86525612,-62.906249984
87305122,-62.906249984
88084633,-60.906249984
88864143,-58.906249984
89643653,-60.437500000
90423163,-65.437500000
91202673,-67.437500000
91982183,-72.937500032
92761693,-84.468750016
93541203,-84.468750016
94320713,-83.968750016
95100223,-75.500000000
95879733,-68.500000000
96659243,-64.000000000
97438753,-61.000000000
98218263,-62.031250000
98997773,-60.031250000
99777283,-60.531249984
100556793,-59.062500000
101336303,-65.062500000
102115813,-69.062500000
102895323,-70.062500000
103674833,-87.062500000
104454343,-81.031250000
105233853,-71.031250000
106013363,-67.531249984
106792873,-64.531249984
107572383,-65.031250000
108351893,-57.531249984
109131403,-63.500000000
109910913,-67.500000000
110690423,-69.000000000
111469933,-85.000000000
112249443,-82.000000000
113028953,-72.500000000
113808463,-64.968750016
114587973,-66.468750016
115367483,-63.468750016
116146993,-60.468750016
116926503,-64.968750016
117706013,-68.437500000
118485523,-69.437500000
119265033,-82.937500032
120044543,-72.437500000
120824053,-69.437500000
121603563,-64.406249984
122383073,-64.906249984
123162584,-67.906249984
123942094,-67.906249984
124721604,-75.406249984
125501114,-80.406249984
126280624,-89.875000000
127060134,-82.375000000
127839644,-72.875000000
128619154,-69.375000000
129398664,-64.875000000
130178174,-66.875000000
130957684,-67.343750016
131737194,-69.843750016
132516704,-72.843750016
133296214,-76.843750016
134075724,-86.343750016
134855234,-84.312500000
135634744,-74.312500000
136414254,-70.312500000
137193764,-65.812499968
137973274,-67.812499968
138752784,-66.281249984
139532294,-71.281249984
140311804,-70.781249984
141091314,-76.281249984
141870824,-82.781249984
142650334,-89.781249984
143429844,-79.250000000
144209354,-70.750000000
144988864,-67.250000000
145768374,-64.250000000
146547884,-65.250000000
147327394,-66.750000000
148106904,-70.218750000
148886414,-78.718750016
149665924,-85.718750016
150445434,-87.218750000
151224944,-79.718750016
152004454,-76.187500000
152783964,-74.187500000
153563474,-71.187500000
154342984,-71.687500032
155122494,-71.187500000
155902004,-73.187500000
156681514,-77.656249984
157461024,-85.156250000
158240535,-86.656249984
159020045,-81.656249984
159799555,-73.656249984
160579065,-72.125000000
161358575,-71.625000000
162138085,-73.625000000
162917595,-75.593750016
163697105,-73.593750016
164476615,-79.093750000
165256125,-84.562499968
166035635,-86.062500000
166815145,-79.062500000
167594655,-71.531249984
168374165,-68.531249984
169153675,-64.031250000
169933185,-64.000000000
170712695,-67.000000000
171492205,-66.000000000
172271715,-74.500000000
173051225,-80.468750016
173830735,-85.968750016
174610245,-81.468750016
175389755,-75.437500000
176169265,-68.937500032
176948775,-68.937500032
177728285,-64.906249984
178507795,-68.406249984
179287305,-71.406249984
180066815,-76.406249984
180846325,-83.875000000
181625835,-80.375000000
182405345,-71.843750016
183184855,-69.343750016
183964365,-69.343750016
184743875,-67.843750016
185523385,-74.812499968
186302895,-77.812499968
187082405,-82.812499968
187861915,-87.281249984
188641425,-88.781249984
189420935,-88.781249984
190200445,-78.750000000
190979955,-73.250000000
191759465,-72.750000000
192538976,-70.718750016
193318486,-74.218750000
194097996,-75.718750016
194877506,-80.218750000
195657016,-84.687500032
196436526,-90.687500032
197216036,-88.187500000
197995546,-85.656249984
198775056,-79.156250000
199554566,-79.156250000
200334076,-74.625000000
201113586,-74.625000000
201893096,-76.625000000
202672606,-83.625000000
203452116,-87.093750000
204231626,-90.093750000
205011136,-88.562499968
205790646,-80.562499968
206570156,-75.562499968
207349666,-72.062500000
208129176,-70.031250000
208908686,-71.531249984
209688196,-77.531249984
210467706,-81.000000000
211247216,-86.500000000
212026726,-87.500000000
212806236,-87.468750016
213585746,-84.968750016
214365256,-77.468750016
215144766,-78.468750016
215924276,-73.937500032
216703786,-75.437500000
217483296,-78.906249984
218262806,-79.906249984
219042316,-85.406249984
219821826,-89.375000000
220601336,-87.375000000
221380846,-83.875000000
222160356,-81.875000000
222939866,-79.843750016
223719376,-76.343750016
224498886,-78.843750016
225278396,-79.812499968
226057906,-85.812499968
226837416,-85.812499968
227616927,-88.281249984
228396437,-89.781249984
229175947,-82.781249984
229955457,-82.250000000
230734967,-81.250000000
231514477,-80.750000000
232293987,-77.250000000
233073497,-80.250000000
233853007,-84.250000000
234632517,-86.250000000
235412027,-89.750000000
236191537,-87.250000000
236971047,-88.250000000
237750557,-85.781249984
238530067,-83.781249984
239309577,-83.781249984
240089087,-81.781249984
240868597,-84.281249984
241648107,-87.281249984
242427617,-88.781249984
243207127,-88.281249984
243986637,-87.781249984
244766147,-83.281249984
245545657,-79.812499968
246325167,-80.312500000
247104677,-80.312500000
247884187,-81.312500000
248663697,-82.312500000
249443207,-85.812499968
250222717,-86.312500000
251002227,-84.812499968
251781737,-87.812499968
252561247,-85.843750016
253340757,-79.343750016
254120267,-79.343750016
254899777,-80.343750016
255679287,-80.343750016
256458797,-78.343750016
257238307,-79.343750016
258017817,-81.843750016
258797327,-81.343750016
259576837,-81.843750016
260356347,-83.875000000
261135857,-83.875000000
261915367,-87.875000000
262694878,-87.375000000
263474388,-87.875000000
264253898,-87.875000000
265033408,-85.375000000
265812918,-81.875000000
266592428,-81.375000000
267371938,-82.406249984
268151448,-81.906249984
268930958,-82.406249984
269710468,-83.406249984
270489978,-83.906249984
271269488,-84.906249984
272048998,-85.406249984
272828508,-86.406249984
273608018,-86.406249984
274387528,-85.906249984
275167038,-85.937500032
275946548,-86.437500000
276726058,-85.437500000
277505568,-85.437500000
278285078,-82.437500000
279064588,-80.937500032
279844098,-82.937500032
280623608,-83.937500032
281403118,-83.437500000
282182628,-84.437500000
282962138,-85.468750016
283741648,-85.468750016
284521158,-84.968750016
285300668,-89.968750016
286080178,-85.968750016
286859688,-88.968750016
287639198,-88.968750016
288418708,-91.468750016
289198218,-89.468750016
289977728,-86.468750016
290757238,-86.500000000
291536748,-87.000000000
292316258,-87.500000000
293095768,-87.500000000
293875278,-84.000000000
294654788,-83.000000000
295434298,-84.468750016
296213808,-87.468750016
296993318,-84.968750016
297772829,-86.468750016
298552339,-88.468750016
299331849,-88.437500000
300111359,-86.937500032
300890869,-87.937500032
301670379,-85.437500000
302449889,-86.437500000
303229399,-86.437500000
304008909,-85.406249984
304788419,-84.406249984
305567929,-85.406249984
306347439,-85.906249984
307126949,-87.406249984
307906459,-88.406249984
308685969,-89.375000000
309465479,-89.875000000
310244989,-90.875000000
311024499,-89.375000000
311804009,-89.875000000
312583519,-86.875000000
313363029,-86.343750016
314142539,-85.843750016
314922049,-86.343750016
315701559,-83.343750016
316481069,-84.843750016
317260579,-84.843750016
318040089,-86.312500000
318819599,-85.812499968
319599109,-89.312500000
320378619,-88.812499968
321158129,-88.812499968
321937639,-90.781249984
322717149,-88.781249984
323496659,-88.781249984
324276169,-89.281249984
325055679,-85.281249984
325835189,-86.281249984
326614699,-83.250000000
327394209,-85.750000000
328173719,-82.250000000
328953229,-85.750000000
329732739,-87.250000000
330512249,-86.750000000
331291759,-89.250000000
332071269,-91.218750000
332850780,-91.218750000
333630290,-87.718750016
334409800,-88.218750000
335189310,-89.718750016
335968820,-86.687500032
336748330,-87.687500032
337527840,-83.187500000
338307350,-85.187500000
339086860,-81.187500000
339866370,-87.187500000
340645880,-82.656249984
341425390,-85.656249984
342204900,-88.656249984
342984410,-86.656249984
343763920,-88.156250000
344543430,-90.156250000
345322940,-89.125000000
346102450,-90.125000000
346881960,-88.625000000
347661470,-88.125000000
348440980,-88.125000000
349220490,-85.125000000
350000000,-82.593750016
