frequencia_hz,amplitude_dbm
0,7.906249984
779510,-27.281249984
1559020,-85.437500000
2338530,-85.437500000
3118040,-85.968750016
3897550,-88.500000000
4677060,-88.031250000
5456570,-82.062500000
6236080,-84.593750016
7015590,-85.593750016
7795100,-86.156250000
8574610,-81.687500032
9354120,-88.187500000
10133630,-85.218750000
10913140,-86.250000000
11692650,-83.281249984
12472160,-89.312500000
13251670,-86.343750016
14031180,-87.375000000
14810690,-84.375000000
15590200,-86.937500032
16369710,-84.968750016
17149220,-81.468750016
17928731,-82.000000000
18708241,-83.531249984
19487751,-84.562499968
20267261,-81.593750016
21046771,-82.562499968
21826281,-82.031250000
22605791,-81.531249984
23385301,-81.500000000
24164811,-83.468750016
24944321,-78.937500032
25723831,-82.406249984
26503341,-75.375000000
27282851,-78.343750016
28062361,-75.812499968
28841871,-75.312500000
29621381,-75.281249984
30400891,-75.250000000
31180401,-76.250000000
31959911,-76.750000000
32739421,-77.781249984
33518931,-79.281249984
34298441,-83.281249984
35077951,-84.781249984
35857461,-85.812499968
36636971,-83.812499968
37416481,-79.812499968
38195991,-77.812499968
38975501,-75.343750016
39755011,-71.343750016
40534521,-70.843750016
41314031,-68.375000000
42093541,-71.375000000
42873051,-71.875000000
43652561,-74.375000000
44432071,-72.906249984
45211581,-76.406249984
45991091,-75.437500000
46770601,-75.937500032
47550111,-78.937500032
48329621,-88.437500000
49109131,-88.968750016
49888641,-84.468750016
50668151,-76.468750016
51447661,-75.468750016
52227171,-72.000000000
53006682,-71.000000000
53786192,-71.000000000
54565702,-68.031250000
55345212,-66.031250000
56124722,-62.031250000
56904232,-65.562499968
57683742,-69.062500000
58463252,-67.062500000
59242762,-69.562499968
60022272,-79.093750000
60801782,-72.093750000
61581292,-69.093750000
62360802,-65.593750016
63140312,-66.625000000
63919822,-69.125000000
64699332,-68.625000000
65478842,-72.656249984
66258352,-73.156250000
67037862,-69.656249984
67817372,-73.687500032
68596882,-72.687500032
69376392,-75.187500000
70155902,-85.687500032
70935412,-85.218750000
71714922,-80.718750016
72494432,-69.718750016
73273942,-68.250000000
74053452,-66.750000000
74832962,-64.750000000
75612472,-62.250000000
76391982,-64.281249984
77171492,-59.281249984
77951002,-61.781249984
78730512,-62.312500000
79510022,-62.312500000
80289532,-59.312500000
81069042,-63.312500000
81848552,-66.843750016
82628062,-72.843750016
83407572,-84.343750016
84187082,-84.875000000
84966592,-79.875000000
85746102,-70.875000000
86525612,-69.406249984
87305122,-64.906249984
88084633,-64.406249984
88864143,-62.906249984
89643653,-59.937500032
90423163,-62.937500032
91202673,-63.937500032
91982183,-63.437500000
92761693,-65.468750016
93541203,-66.968750016
94320713,-74.468750016
95100223,-83.500000000
95879733,-85.000000000
96659243,-79.500000000
97438753,-69.031250000
98218263,-67.031250000
98997773,-65.531249984
99777283,-69.031250000
100556793,-63.562499968
101336303,-62.562499968
102115813,-64.062500000
102895323,-65.062500000
103674833,-67.062500000
104454343,-78.562499968
105233853,-85.031250000
106013363,-75.031250000
106792873,-70.531249984
107572383,-67.531249984
108351893,-62.531249984
109131403,-63.000000000
109910913,-64.500000000
110690423,-68.500000000
111469933,-66.500000000
112249443,-66.000000000
113028953,-65.468750016
113808463,-64.468750016
114587973,-66.468750016
115367483,-71.468750016
116146993,-72.968750016
116926503,-84.968750016
117706013,-76.437500000
118485523,-68.937500032
119265033,-65.937500032
120044543,-64.937500032
120824053,-63.937500032
121603563,-70.937500032
122383073,-74.406249984
123162584,-88.906249984
123942094,-85.406249984
124721604,-74.406249984
125501114,-72.406249984
126280624,-69.375000000
127060134,-66.875000000
127839644,-69.375000000
128619154,-68.375000000
129398664,-70.375000000
130178174,-73.375000000
130957684,-85.343750016
131737194,-88.343750016
132516704,-78.343750016
133296214,-72.343750016
134075724,-69.343750016
134855234,-69.812499968
135634744,-67.312500000
136414254,-68.812499968
137193764,-71.812499968
137973274,-80.312500000
138752784,-81.812499968
139532294,-88.281249984
140311804,-84.781249984
141091314,-80.781249984
141870824,-72.281249984
142650334,-69.781249984
143429844,-70.250000000
144209354,-68.250000000
144988864,-72.750000000
145768374,-75.250000000
146547884,-83.250000000
147327394,-87.250000000
148106904,-87.718750016
148886414,-80.718750016
149665924,-74.718750016
150445434,-71.218750000
151224944,-70.218750000
152004454,-70.187500000
152783964,-71.187500000
153563474,-76.687500032
154342984,-78.187500000
155122494,-86.687500032
155902004,-87.656249984
156681514,-79.656249984
